resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name,lad17nm
2018-05-22,2017-12-31,local-authority-eng:SGC,113,The Council Offices Castle Street Thornbury South Gloucestershire BS35 1HF,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O3DFF5OKHU500,yes,not owned by a public authority,permissioned,other,,51.610899,-2.528199,1,,,2017-12-31,,"Allowed at Appeal. Demolition and redevelopment to form 5 cottages and 57 sheltered apartments for the elderly including communal facilities, landscaping, parking, access and associated works",d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,13,Former Douglas Motorcycle Works Douglas Road Kingswood BS15 8NL,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=L1W5GQOK7T000,yes,not owned by a public authority,permissioned,full planning permission,,51.457007,-2.510444,4.81,,,2016-06-30,,. Demolition of existing buildings on site and redevelopment of the land for housing,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,14,Bristol Water Depot Soundwell Road Kingswood BS16 4QQ,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZTQQOKXT248,yes,not owned by a public authority,permissioned,outline planning permission,,51.469888,-2.511495,1.3,,,2016-06-30,,. Residential development,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,15,Kingswood Trading Estate Southey Avenue Kingswood BS15 1QT,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZTQ9OKXT726,yes,not owned by a public authority,permissioned,full planning permission,,51.464641,-2.506283,0.46,,,2016-06-30,,. Demolition of existing warehouses to facilitate the erection of 57 apartments,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,18,Land At Barnhill Road Chipping Sodbury BS37 6BN,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZTQ9OKXT726,yes,not owned by a public authority,permissioned,reserved matters approval,,51.543249,-2.395315,3.16,,,2016-06-30,,. Erection of 109 dwellings Figure shows the remaining homes (Net) to be completed,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,20,Frenchay Hospital Frenchay Park Road Frenchay BS16 1LE,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MFZRODOK02R00,yes,not owned by a public authority,permissioned,outline planning permission,,51.496462,-2.528863,29.15,,,2016-06-30,,. Redevelopment of hospital site to facilitate the construction of up to 490 residential units Figure shows remaining homes (Net) to be completed,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,21,Land At Yate Mills Randolph Avenue Yate BS37 7LA,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NFR8JROK7T000,yes,not owned by a public authority,permissioned,full planning permission,,51.553174,-2.419011,1.18,,,2016-06-30,,. Erection of 34 dwellings  Figure shows remaining homes (Net) to be completed,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,23,Cedar Lodge Charlton Common Brentry BS10 6LB,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MHUH58OK7T000,yes,not owned by a public authority,permissioned,outline planning permission,,51.516877,-2.595451,0.32,,,2016-06-30,,. Erection of 13  dwellings,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,24,Eastwood Park Training and Conference Centre Falfield GL12 8DA,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MD4KKMOK7T000,yes,not owned by a public authority,permissioned,outline planning permission,,51.629561,-2.472101,2.08,,,2016-06-30,,. Erection of 20 dwellings Figure shows remaining homes (Net) to be completed,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,25,3 Alexandra Way Thornbury BS35 1LA,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MJK626OK7T000,yes,not owned by a public authority,permissioned,outline planning permission,,51.617148,-2.524242,0.94,,,2016-06-30,,. Demolition of existing buildings and the erection of up to 30 homes,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,29,Cadbury Heath Youth Centre Park Road Warmley BS30 8EB,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NLTRYKOKFMF00,yes,not owned by a public authority,permissioned,full planning permission,,51.447574,-2.478854,0.52,,,2016-06-30,,. Erection of 25 dwellings Figure shows remaining homes (Net) to be completed,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,30,Concrete Batching Plant Quarry Road Chipping Sodbury BS37 6AY,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NPQHUUOKHVW00,yes,not owned by a public authority,permissioned,full planning permission,,51.540337,-2.400336,0.5,,,2016-06-30,,. Erection of 11 dwellings,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,33,10 Algars Drive Iron Acton BS37 9UT,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NGZG7OOK7T000,yes,not owned by a public authority,permissioned,full planning permission,,51.546422,-2.459746,0.15,,,2016-06-30,,. Erection of 14 dwellings Figure shows remaining homes (Net) to be completed,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,34,38 Nibley Lane Iron Acton BS37 9UP,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NGZG9FOK7T000,yes,not owned by a public authority,permissioned,full planning permission,,51.547354,-2.458198,0.3,,,2016-06-30,,. Demolition of existing dwellings and garages to facilitate erection of 13 dwellings Figure shows remaining homes (Net) to be completed,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,37,Land at Newlands Avenue Coalpit Heath BS36 2SQ,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NLTR38OKFL700,yes,not owned by a public authority,permissioned,full planning permission,,51.527565,-2.473783,0.2,,,2016-06-30,,. Demolition of existing dwellings and erection of 11 dwellings Figure shows remaining homes (Net) to be completed,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,39,Area H24 And LC3 Northfield Patchway BS34 5DJ,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N1PU68OK7T000,yes,not owned by a public authority,permissioned,full planning permission,,51.52996,-2.575641,0.46,,,2016-06-30,,. Erection of 53 assisted living/extra care units Figure shows remaining homes (Net) to be completed,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,4,Charlton Hayes Northfield Patchway BS34 5AG,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MW3V4UOK7T000,yes,not owned by a public authority,permissioned,reserved matters approval,,51.529038,-2.57844,1.19,,,2016-06-30,,. Erection of 56 dwellings Figure shows remaining homes (Net) to be completed,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,42,98 Gloucester Road North Filton BS34 7PF,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NEU3F5OK7T000,yes,not owned by a public authority,permissioned,full planning permission,,51.506804,-2.576156,0.09,,,2016-06-30,,. Demolition of existing property and erection of 10 one bed flats Figure shows remaining homes (Net) to be completed,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,45,Golden Valley Mill Bath Road Bitton BS30 6HJ,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NJK1RCOK7T000,yes,not owned by a public authority,permissioned,full planning permission,,51.425606,-2.458891,7.42,,,2016-06-30,,. Mixed use development on 7.4 hectares of land comprising up to 115 dwellings;,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,46,Former Filton Airfield Filton,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ND0W86OK7T000,yes,not owned by a public authority,pending decision,outline planning permission,,51.520646,-2.617667,142.97,,,2016-06-30,,Resolution to grant permission subject to S106 28/11/17. Mixed use development including residential,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,49,Hayes Way Charlton Hayes Northfield Patchway BS34 5BZ,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NH1C99OK7T000,yes,not owned by a public authority,permissioned,outline planning permission,,51.522315,-2.583198,6.24,,,2016-06-30,,"Reserved Matters PT17/4963/RM, recieved 25/10/2017. Mixed use development on 6.24 hectares of land comprising up to 120 new dwellings",d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,50,Land at Irving Close Soundwell BS16 4TE,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NMVY3HOKG8500,yes,not owned by a public authority,permissioned,full planning permission,,51.478571,-2.503845,0.64,,,2016-06-30,,. Demolition of existing building and erection of 25 dwellings Figure shows remaining homes (Net) to be completed,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,52,Land at Lower Chapel Road Hanham,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N07NYHOK7T000,yes,not owned by a public authority,permissioned,outline planning permission,,51.449713,-2.517141,0.12,,,2016-06-30,,. Erection of 6 dwellings,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,56,The Old Bank 17 High Street Warmley BS15 4NE,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZTQFOKXT656,yes,not owned by a public authority,permissioned,full planning permission,,51.460383,-2.477463,0.04,,,2016-06-30,,. Erection of first and second floor extensions above existing building.  Erection of two and three storey rear extensions to facilitate conversion of offices to 5 flats,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,59,Elmtree Way Kingswood BS15 1QS,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=LIVHMFOK7T000,yes,not owned by a public authority,permissioned,full planning permission,,51.465575,-2.506682,0.12,,,2016-06-30,,. Erection of 5 dwellings,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,6,Charlton Hayes Northfield Patchway BS34 5DZ,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NGZBY4OK7T000,yes,not owned by a public authority,permissioned,reserved matters approval,,51.523876,-2.580306,1.88,,,2016-06-30,,. Erection of 120 dwellings Figure shows remaining homes (Net) to be completed,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,61,33 Deanery Road Kingswood BS15 9JB,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N8PJ4LOK7T000,yes,not owned by a public authority,permissioned,full planning permission,,51.460411,-2.481781,0.06,,,2016-06-30,,. Erection of two storey building to provide 7 apartments,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,62,Hill Crest Down Road Winterbourne BS36 1BN,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MWIRFOOK7T000,yes,not owned by a public authority,permissioned,full planning permission,,51.515888,-2.50541,1.1,,,2016-06-30,,. Demolition of existing dwelling and the erection of 6 dwellings,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,63,Fernhill Court Fernhill Almondsbury BS32 4LX,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MQR8OXOK02900,yes,not owned by a public authority,permissioned,other,,51.56319,-2.561231,0.75,,,2016-06-30,,. Change of use of 7 offices to residential,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,64,Transport Yard Badminton Road Old Sodbury BS37 6LX,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZTR0OKXT794,yes,not owned by a public authority,permissioned,full planning permission,,51.532265,-2.360721,0.26,,,2016-06-30,,. Erection of 9 dwellings,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,68,Grooms House Stanshawes Court Drive Yate BS37 4DZ,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N29YBYOK0AX00,yes,not owned by a public authority,permissioned,other,,51.534873,-2.412384,0.28,,,2016-06-30,,. Prior notification of a change of use from Offices to dwellings,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,7,Charlton Hayes Northfield Patchway,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O2QE7FOKHFS00,yes,not owned by a public authority,permissioned,reserved matters approval,,51.527913,-2.580488,2.33,,,2016-06-30,,. Erection of 205 dwellings Figure shows remaining homes (Net) to be completed,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,70,The Gables Costers Close Alveston Bristol South Gloucestershire BS35 3HZ,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZV1HZOK0C500,yes,not owned by a public authority,permissioned,full planning permission,,51.59375,-2.534699,0.3,,,2017-12-31,,". Demolition of existing industrial building and dwelling. Erection of 10no. dwellings with alteration to access, car parking and associated works",d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,71,Wesleyan Chapel Blackhorse Road Kingswood Bristol,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NY2586OKMJM00,yes,not owned by a public authority,permissioned,full planning permission,,51.461254,-2.511902,0.14,,,2017-12-31,,. Change of use of  former chapel from Ballet School (Class D2) to Residential (Class C3) for conversion to 15no. self-contained flats,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,72,Land Off The High Street Hanham Bristol South Gloucestershire,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NUGV9POKKIQ00,yes,not owned by a public authority,permissioned,full planning permission,,51.45048,-2.518603,0.9,,,2017-12-31,,". Erection of 54no. bed Extra Care Accommodation (Class C2) with communal facilities, landscaping, car parking, access and associated works.",d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,73,29 Cabot Court Gloucester Road North Filton Bristol South Gloucestershire BS7 0SH,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NRY7EGOKJ3700,yes,not owned by a public authority,permissioned,full planning permission,,51.50204,-2.579539,0.11,,,2017-12-31,,. Erection of 11no flats with associated works,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,74,Land Off Beaufort Road Downend Bristol South Gloucestershire,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OAYM1VOKMYZ00,yes,not owned by a public authority,permissioned,full planning permission,,51.49706,-2.486216,0.26,,,2017-12-31,,. Erection of 12no. self contained flats and 4no. semi-detached dwellings with access and associated works.,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,76,11 Willow Way Coalpit Heath Bristol South Gloucestershire,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N3VJL9OK7T000,yes,not owned by a public authority,permissioned,full planning permission,,51.527017,-2.471342,0.17,,,2017-12-31,,. Erection of 8no. dwellings and associated works,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,77,37 Ridings Road Coalpit Heath Bristol South Gloucestershire BS36 2RX,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N3VJOJOK7T000,yes,not owned by a public authority,permissioned,full planning permission,,51.526481,-2.475098,0.2,,,2017-12-31,,. Erection of 8no. dwellings and associated works,d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
2018-05-22,2017-12-31,local-authority-eng:SGC,79,Land To The Rear Of 61-67 Cleeve Hill Downend Bristol South Gloucestershire BS16 6HQ,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O6YH9XOKK5O00,yes,not owned by a public authority,permissioned,outline planning permission,,51.491568,-2.507014,0.96,,,2017-12-31,,". Erection of 12no dwellings (Outline) with layout, scale and access to be determined. All other matters reserved.",d07e2c1bc437439fb00ca65b10544793b42cebc346d57373964fd91a631fafe9,South Gloucestershire Council,E06000025
