resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name,lad17nm
2018-05-22,2017-12-22,local-authority-eng:HAT,15/02977/FUL,"Clare Park Private Retirement Residences Ltd, Clare Park",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,full planning permission,,51.224316,-0.84632,2.15,6,6,2017-12-22,,. Extension of original General Managers Cottage to form additional cottage for residents. Construction of five new residents cottages,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,16/00032/PRIOR,"Consort House, 46-48 Albert Street, Fleet",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,other,,51.282559,-0.839055,0.04,6,6,2017-12-22,,. Change of use from B1 to C3,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,16/00571/PRIOR 16/03378/FUL,"Bartley House, Station Road, Hook",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,other,,51.277318,-0.960707,0.6,53,53,2017-12-22,,. Change of use from B1(a) to C3,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,16/00796/PRIOR,"Consort House, 46-48 Albert Street, Fleet",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,other,,51.282568,-0.839054,0.04,7,7,2017-12-22,,. Change of use from B1 to C3,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,16/00883/PRIOR,"Providence House, 2 Bartley Way, Hook",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,other,,51.278848,-0.953776,1.69,107,107,2017-12-22,,. Change of use from B1 to C3,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,16/01441/FUL,"Oak House, Harvest Crescent, Fleet",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,full planning permission,,51.298164,-0.825867,0.61,14,14,2017-12-22,,. To create 14 new flats on the second floor of Oak House,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,16/01445/PRIOR,"Oak House, Harvest Crescent, Fleet",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,other,,51.298164,-0.825867,0.61,31,31,2017-12-22,,. Change of use from offices (Class B1a) to form 31 apartments,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,16/03072/PRIOR,"White Hart House, London Road, Blackwater",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,other,,51.331569,-0.777402,0.16,18,18,2017-12-22,,. Change of use from B1(a) to 18 dwellings: 17 1-bed and 1 2-bed,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,16/03411/PRIOR,"111-113 Fleet Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,other,,51.284113,-0.837983,0.1,12,12,2017-12-22,,. Change of use of 1st and 2nd floors from Use Class B1a offices to 12 flats (10 x 1 bedroom and 2 x 2 bedroom),06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,16/03413/PRIOR,"115-123 Fleet Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,other,,51.283973,-0.838316,0.14,12,12,2017-12-22,,". Change of use of ground floor (part), 1st floor (part) and 2nd floor (part) from Use Class B1a offices to 12 flats (8 x 1 bedroom and 4 x 2 bedroom)",06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,17/00244/PRIOR,"Silvergate Redfields Industrial Park, Feet",https://publicaccess.hart.gov.uk/online-applications/,,not owned by a public authority,permissioned,other,,51.252445,-0.849156,0.45,44,44,2017-12-22,,Scheme has no SANG mitigation and therefore can not be considered deliverable. Change of use from office (B1a) to dwellings (C3) for 44 dwellings,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,17/00475/PRIOR,"Infineon House, Fleet Mill, Minley Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,other,,51.29692,-0.830029,0.43,20,20,2017-12-22,,. Change of use from B1a office to form 20 apartments,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,17/00477/PRIOR,"Lorica House, Lorica Consulting Ltd, Minley Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,other,,51.296227,-0.830018,0.32,18,18,2017-12-22,,. Change of use from B1a offices to 18 apartments,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,17/00525/PRIOR,"Vantage House, Meridian Office, Osborn Way, Hook",https://publicaccess.hart.gov.uk/online-applications/,,not owned by a public authority,permissioned,other,,51.278869,-0.959224,0.15,15,15,2017-12-22,,Scheme has no SANG mitigation and therefore can not be considered deliverable. Change of use of offices (B1a) on first and second floors to form 15 apartments,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,17/00530/FUL,"White Hart House, London Road, Blackwater",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,full planning permission,,51.331569,-0.777402,0.16,5,5,2017-12-22,,. Construction of 5 apartments,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,17/00814/PRIOR,"Building 260-270 Bartley Wood, Bartley Wood Business Park, Bartley Way, Hook",https://publicaccess.hart.gov.uk/online-applications/,,not owned by a public authority,permissioned,other,,51.278517,-0.949984,2.15,116,116,2017-12-22,,Scheme has no SANG mitigation and therefore can not be considered deliverable. Change of use of offices (B1a) to dwellinghouse (C3),06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,17/00828/PRIOR,"115-123 Fleet Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,other,,51.283973,-0.838316,0.14,6,6,2017-12-22,,. Change of use of B1a offices to 6 flats,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,17/00947/PRIOR,"Zenith House, 3 Rye Close, Fleet",https://publicaccess.hart.gov.uk/online-applications/,,not owned by a public authority,permissioned,other,,51.298611,-0.824679,0.29,20,20,2017-12-22,,Scheme has no SANG mitigation and therefore can not be considered deliverable. Change of use from B1a offices to 20 dwellings,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,17/01039/FUL,"144 Clarence Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,full planning permission,,51.279395,-0.84097,0.05,5,5,2017-12-22,,. Demolition of existing building and erection of a new building to house 5 2-bedroom apartments,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,17/01111/FUL,"Land to the rear of Acorn House, Elms Road, Hook",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,full planning permission,,51.283277,-0.962408,0.18,5,5,2017-12-22,,. Erection of 5 dwellings,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,17/02008/PRIOR,"Victoria House, 18-22 Albert Street, Fleet",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,other,,51.283661,-0.837751,0.1,5,5,2017-12-22,,. Change of use of ground floor from B1a offices to 5 1-bed flats,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,17/02010/PRIOR,"Victoria House, 18-22 Albert Street, Fleet",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,other,,51.283661,-0.837751,0.1,5,5,2017-12-22,,. Change of use of first floor from B1a offices to 5 1-bed flats,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,17/02644/PRIOR,"Wimpey Homes Holdings Ltd, Stratfield House, Station Road, Hook",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,pending decision,,,51.2813,-0.962624,0.19,22,22,2017-12-22,,,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,SHL034,Land adjoining Winchfield Court,https://www.hart.gov.uk/Evidence-base#SHLAADocs,yes,not owned by a public authority,not permissioned,,,51.281477,-0.880304,0.29,6,6,2017-12-22,,Part of SHLAA site SHL034. The southern and northern parts of the whole site are not brownfield land,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,SHL038,"Rawlings, Hook",https://www.hart.gov.uk/Evidence-base#SHLAADocs,yes,not owned by a public authority,not permissioned,,,51.278769,-0.961076,1.13,50,50,2017-12-22,,. Either 50 residential units including extra care assisted living development (C2 use) or 110 residential units plus 400m2 of retail space,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,SHL039,"Fermoy, Farnham Road",https://www.hart.gov.uk/Evidence-base#SHLAADocs,yes,not owned by a public authority,not permissioned,,,51.254346,-0.907746,1.29,9,9,2017-12-22,,Part of SHLAA site SHL039. The eastern part of the whole site is not brownfield land,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,SHL041,"Imac Systems, Fleet",https://www.hart.gov.uk/Evidence-base#SHLAADocs,yes,not owned by a public authority,not permissioned,,,51.279563,-0.841553,0.05,6,6,2017-12-22,,,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,SHL100 17/00771/FUL,"Sun Park, Guillemont Park North",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,pending decision,,,51.305951,-0.793088,12,323,323,2017-12-22,,. Demolition of the existing office buildings. Construction of 313 residential dwellings,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,SHL104,Land at Elvetham Heath,https://www.hart.gov.uk/Evidence-base#SHLAADocs,yes,not owned by a public authority,not permissioned,,,51.28941,-0.872956,0.84,40,40,2017-12-22,,Part of SHLAA site SHL104. The southern part of the whole site is not brownfield land,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,SHL113,"Thurlston House, Fleet",https://www.hart.gov.uk/Evidence-base#SHLAADocs,yes,not owned by a public authority,not permissioned,,,51.283074,-0.850197,0.68,16,16,2017-12-22,,,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,SHL128,"Rose Court, Crondall",https://www.hart.gov.uk/Evidence-base#SHLAADocs,yes,not owned by a public authority,not permissioned,,,51.247125,-0.878259,0.92,15,15,2017-12-22,,Part of SHLAA site SHL128. The eastern part of the whole site is not brownfield land,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,SHL192,"140-150 Fleet Road, Fleet",https://www.hart.gov.uk/Evidence-base#SHLAADocs,yes,not owned by a public authority,not permissioned,,,51.282179,-0.842462,0.21,12,12,2017-12-22,,,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,SHL195,"Lismoyne Hotel, 45 Church Road, Fleet",https://www.hart.gov.uk/Evidence-base#SHLAADocs,yes,not owned by a public authority,not permissioned,,,51.284036,-0.845671,0.98,40,40,2017-12-22,,. Potential for 40-unit residential (C3 use) or a 70-unit care home (C2 use),06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,SHL197 17/00471/OUT,"Hartland Park, Farnborough",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,permission in principle,,51.283946,-0.807072,56,1500,1500,2017-12-22,,. 1500 units,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,SHL200,"Scrapyard, Totters Lane, Potbridge",https://www.hart.gov.uk/Evidence-base#SHLAADocs,yes,mixed ownership,not permissioned,,,51.279684,-0.847443,0.29,5,5,2017-12-22,,"""There are a number of enforcement cases on site which would need to be resolved prior to submission of a planning application, therefore the site os not considered deliverable""",06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,SHL208,"Admiral House, Fleet",https://www.hart.gov.uk/Evidence-base#SHLAADocs,yes,not owned by a public authority,not permissioned,,,51.279684,-0.847457,0.46,20,20,2017-12-22,,,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,SHL320 17/01710/FUL,"125-147 Fleet Road, Fleet",https://www.hart.gov.uk/Evidence-base#SHLAADocs,yes,not owned by a public authority,not permissioned,,,51.283453,-0.83853,0.59,40,40,2017-12-22,,. Erection of 40 residential apartments following the demolition of 2 office blocks,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2018-05-22,2017-12-22,local-authority-eng:HAT,SHL357,"Land at Sankey Lane, Fleet",https://www.hart.gov.uk/Evidence-base#SHLAADocs,yes,not owned by a public authority,not permissioned,,,51.294419,-0.815593,0.89,20,20,2017-12-22,,,06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,Hart District Council,E07000089
2019-12-14,2017-12-22,local-authority-eng:HAT,17/02762/FUL,"144 Clarence Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,full planning permission,,51.279394,-0.840953,0.05,5,5,2017-12-22,,. Redevelopment of site to construct building to house 5 2-bedroom residential units,3dcd17e2bf20e2b4c4fd6d46b0b8bec12dbd0ebe011a9ed4d5987ba217888d2d,Hart District Council,E07000089
2019-12-14,2018-12-20,local-authority-eng:HAT,16/00883/PRIOR 17/02465/FUL,"Providence House, 2 Bartley Way, Hook",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,other,,51.28749,-0.917354,1.69,109,109,2017-12-22,,78 dwellings completed at 1 April 2018. Change of use from B1 to C3,3dcd17e2bf20e2b4c4fd6d46b0b8bec12dbd0ebe011a9ed4d5987ba217888d2d,Hart District Council,E07000089
2019-12-14,2018-12-20,local-authority-eng:HAT,16/01267/PRIOR 16/03332/FUL,"Fleet House, 3 Fleetwood Park, Barley Way, Fleet",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,other,,51.297814,-0.830492,0.77,60,60,2018-12-20,,. Change of use as office to form 46 apartments and create a second floor to provide 14 flats,3dcd17e2bf20e2b4c4fd6d46b0b8bec12dbd0ebe011a9ed4d5987ba217888d2d,Hart District Council,E07000089
2019-12-14,2018-12-20,local-authority-eng:HAT,16/01704/PRIOR,"Rosebank Parade, Plough Road, Yateley",https://publicaccess.hart.gov.uk/online-applications/,,not owned by a public authority,permissioned,other,,51.341889,-0.820929,0.11,11,11,2018-12-20,,Scheme has no SANG mitigation and therefore can not be considered deliverable. Site not included in housing trajectory.. Change of use as office to form 11 flats,3dcd17e2bf20e2b4c4fd6d46b0b8bec12dbd0ebe011a9ed4d5987ba217888d2d,Hart District Council,E07000089
2019-12-14,2018-12-20,local-authority-eng:HAT,16/02083/PRIOR,"Technology House, 1 Fleetwood Park, Barley Way, Fleet",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,other,,51.298686,-0.831302,0.5,43,43,2018-12-20,,. Change of use from B1 offices to 43 apartments,3dcd17e2bf20e2b4c4fd6d46b0b8bec12dbd0ebe011a9ed4d5987ba217888d2d,Hart District Council,E07000089
2019-12-14,2018-12-20,local-authority-eng:HAT,16/02784/PRIOR,"110 Fleet Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,,not owned by a public authority,permissioned,other,,51.282533,-0.841032,0.11,15,15,2018-12-20,,. Change of use of office to 15 dwellings,3dcd17e2bf20e2b4c4fd6d46b0b8bec12dbd0ebe011a9ed4d5987ba217888d2d,Hart District Council,E07000089
2019-12-14,2018-12-20,local-authority-eng:HAT,16/03378/FUL,"Bartley House, Station Road, Hook",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,full planning permission,,51.277317,-0.96069,0.6,102,102,2017-12-22,,. Change of use from B1(a) to C3,3dcd17e2bf20e2b4c4fd6d46b0b8bec12dbd0ebe011a9ed4d5987ba217888d2d,Hart District Council,E07000089
2019-12-14,2018-12-20,local-authority-eng:HAT,17/00219/PRIOR,"Europa House, 5 Bartley Wood Business Park, Bartley Way, Hook",https://publicaccess.hart.gov.uk/online-applications/,,not owned by a public authority,permissioned,other,,51.279398,-0.955023,1.11,116,116,2018-12-20,,Scheme has no SANG mitigation and therefore can not be considered deliverable. Site not included in housing trajectory.. Change of use of B1 offices to 116 dwellings,3dcd17e2bf20e2b4c4fd6d46b0b8bec12dbd0ebe011a9ed4d5987ba217888d2d,Hart District Council,E07000089
2019-12-14,2018-12-20,local-authority-eng:HAT,17/00471/OUT,Hartland Park,https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,full planning permission,,51.283946,-0.807055,56,1500,1500,2017-12-22,,. 1500 units,3dcd17e2bf20e2b4c4fd6d46b0b8bec12dbd0ebe011a9ed4d5987ba217888d2d,Hart District Council,E07000089
2019-12-14,2018-12-20,local-authority-eng:HAT,17/00525/PRIOR 17/02652/PRIOR,"Vantage House, Meridian Office, Osborn Way, Hook",https://publicaccess.hart.gov.uk/online-applications/,,not owned by a public authority,permissioned,other,,51.278869,-0.959207,0.15,17,17,2017-12-22,,Scheme has no SANG mitigation and therefore can not be considered deliverable. Site not included in housing trajectory.. Change of use of offices (B1a) to form 15 apartments on first and second floors and 2 apartments on third floor,3dcd17e2bf20e2b4c4fd6d46b0b8bec12dbd0ebe011a9ed4d5987ba217888d2d,Hart District Council,E07000089
2019-12-14,2018-12-20,local-authority-eng:HAT,17/00771/FUL,"Sun Park, Guillemont Park North",https://publicaccess.hart.gov.uk/online-applications/,yes,not owned by a public authority,permissioned,full planning permission,,51.305951,-0.79307,12,313,313,2017-12-22,,. Demolition of the existing office buildings and construction of 313 residential dwellings,3dcd17e2bf20e2b4c4fd6d46b0b8bec12dbd0ebe011a9ed4d5987ba217888d2d,Hart District Council,E07000089
