resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name
2018-05-22,2017-12-21,local-authority-eng:LEE,BLR03,"Marco Trailers, Railway Road, Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,1.43,,,2017-12-21,,". ""The proposals provide for 10 No dwellings each of gross floor area of approximately 144m2""
over 3 floors one of which comprises entirely garage and utility areas.",7a0c39dcf1a380b729fc13d565ab16b502d310ffb93183376fb43b851153be7c,Lewes District Council
2018-05-22,2017-12-21,local-authority-eng:LEE,BLR05,"184 South Coast Road, Peacehaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.1,,,2017-12-21,,". ""Creation of an additional storey and alterations to ground floor layout to the block of flats approved under LW/11/1318 to provide a total of 10 flats and 1 retail unit plus revisions to the external treatment of the building""",7a0c39dcf1a380b729fc13d565ab16b502d310ffb93183376fb43b851153be7c,Lewes District Council
2018-05-22,2017-12-21,local-authority-eng:LEE,BLR06,"272 South Coast Road, Peacehaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,not permissioned,,,,,0.05,,,2017-12-21,,". ""Application is for change of use and conversion of a former Heating Engineers offices and depot (Sui generis use) to 8 residential apartments""",7a0c39dcf1a380b729fc13d565ab16b502d310ffb93183376fb43b851153be7c,Lewes District Council
2018-05-22,2017-12-21,local-authority-eng:LEE,BLR07,"34-40 High Street, Seaford",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.15,,,2017-12-21,,". ""Change of use of upper floors to eight residential units comprising five x two bed flats, one x one bed flat and two x bedsit units""",7a0c39dcf1a380b729fc13d565ab16b502d310ffb93183376fb43b851153be7c,Lewes District Council
2018-05-22,2017-12-21,local-authority-eng:LEE,BLR10,"54 High Street, Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.02,,,2017-12-21,,". ""Demolition of existing building and erection of three x one bedroom flats and two x two bedroom flats""",7a0c39dcf1a380b729fc13d565ab16b502d310ffb93183376fb43b851153be7c,Lewes District Council
2018-05-22,2017-12-21,local-authority-eng:LEE,BLR11,"Garage Block, Rectory Close, Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.07,,,2017-12-21,,". ""Erection of 3 x two bedroom houses and 2 x one bedroom flats with associated car parking""",7a0c39dcf1a380b729fc13d565ab16b502d310ffb93183376fb43b851153be7c,Lewes District Council
2018-05-22,2017-12-21,local-authority-eng:LEE,BLR12,"328 South Coast Road, Peacehaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.05,,,2017-12-21,,. Demolition of existing bungalow and erection of 3-storey block of 6 x two bedroom flats,7a0c39dcf1a380b729fc13d565ab16b502d310ffb93183376fb43b851153be7c,Lewes District Council
2019-10-20,2018-12-11,local-authority-eng:LEE,55PP,"Unit 5 North Lane, Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,,,,,0.13,,,2018-12-11,,". ""Redevelopment of site to provide two blocks containing 13 no. three bedroom residential apartments, together with 19 car parking spaces.""",77b7b93dbb44d43e55a07c1ba1dbad24753e2f35546c2341249233095fa36a30,Lewes District Council
2019-10-20,2018-12-11,local-authority-eng:LEE,56PP,"Knights Court, South Road, Hamsey",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,,,,,0.33,,,2018-12-11,,". ""Redevelopment of the site with six residential units""",77b7b93dbb44d43e55a07c1ba1dbad24753e2f35546c2341249233095fa36a30,Lewes District Council
2020-01-10,2019-12-19,local-authority-eng:LEE,BLR13,"81-85 South Coast Road, Peacehaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.14,9,9,2019-12-19,,"""Demolition of 81-83 South Coast Road and construction of 3 storey mixed-use development with ground floor retail unit (A1) and 9 flats (C3), refurbishment of 85 South Coast Road (A1) and construction of 1st floor offices (B1a), new hard and soft landscaping throughout the site together with off-street car parking, cycle parking and refuse/recyling storage. Planning application reference LW/18/0366.""",81b482bab68cad538af38ddcd4460b5fc85efcc9f9a796c8ee49408de4b13b9d,Lewes District Council
2020-01-10,2019-12-19,local-authority-eng:LEE,BLR14,"16-28 Cripps Avenue, Peacehaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,pending decision,full planning permission,,,,0.67,31,31,2019-12-19,,"""Erection of 31 residential dwellings, consisting of a mix of one, two and three bedroom units. Planning application LW/19/0398.""",81b482bab68cad538af38ddcd4460b5fc85efcc9f9a796c8ee49408de4b13b9d,Lewes District Council
2020-01-10,2019-12-19,local-authority-eng:LEE,BLR15,"Avondale Hotel, 4-5 Avondale Road, Seaford",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,,full planning permission,,,,0.046,6,6,2019-12-19,,"""Change of use from hotel (C1) to six self contained flats. Planning application reference LW/18/0614""",81b482bab68cad538af38ddcd4460b5fc85efcc9f9a796c8ee49408de4b13b9d,Lewes District Council
2020-01-10,2019-12-19,local-authority-eng:LEE,BLR16,"1-5 South Road, Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.043,7,7,2019-12-19,,"""Change of use & redevelopment of former guesthouse to form 7 no. self-contained flats. Planning application LW/19/0231""",81b482bab68cad538af38ddcd4460b5fc85efcc9f9a796c8ee49408de4b13b9d,Lewes District Council
2020-01-10,2019-12-19,local-authority-eng:LEE,BLR17,"Homefield Place, Homefield Road, Seaford",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.39,22,22,2019-12-19,,"""Demolition of existing building and erection of a 55-bedroom care home (within Use Class C2), with associated works including access, parking, and landscaping. Planning application reference LW/19/0364.""",81b482bab68cad538af38ddcd4460b5fc85efcc9f9a796c8ee49408de4b13b9d,Lewes District Council
2020-01-10,2019-12-19,local-authority-eng:LEE,BLR18,"138 South Coast Road, Peacehaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.045,9,9,2019-12-19,,"""Demolition of existing single storey building and garage and construction of four storey mixed use development with two commercial units at ground floor and 9 no. self-contained flats on the upper storeys including 1 and 2 bed units and a 3-bedroom unit. Planning application reference LW/18/0630.""",81b482bab68cad538af38ddcd4460b5fc85efcc9f9a796c8ee49408de4b13b9d,Lewes District Council
2020-01-11,2019-12-19,local-authority-eng:LEE,BLR19,"Reprodux House, Norton Road",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,pending decision,full planning permission,,,,0.62,80,80,2019-12-19,,"""Mixed use development of 80 new dwellings (consisting of 1, 2 and 3 bedroom flats, a proportion of which will be affordable) and 600m2 of B1 floor space, associated vehicle parking and hard/soft landscaping""",4068bbfa1de6c66fad03ee690f949dd1448e00040c4848dac03381e6977d0d2a,Lewes District Council
2020-01-11,2019-12-19,local-authority-eng:LEE,BLR20,Land between Beach Road and Transit Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.41,39,39,2019-12-19,,"""Full planning application for the development of an 80 bedroom hotel, 25 flats, 14 houses  and B1 commercial uses (144sqm) with a multi storey car park, other associated ground level parking, landscaping and access arrangements.""",4068bbfa1de6c66fad03ee690f949dd1448e00040c4848dac03381e6977d0d2a,Lewes District Council
2020-01-11,2019-12-19,local-authority-eng:LEE,BLR21,"2 South Way, Newhaven (former Conservative club)",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,pending decision,full planning permission,,,,0.04,14,14,2019-12-19,,"""Erection of a block of flats to accommodate sixteen units""",4068bbfa1de6c66fad03ee690f949dd1448e00040c4848dac03381e6977d0d2a,Lewes District Council
2020-01-11,2019-12-19,local-authority-eng:LEE,BLR22,"1-10 Talland Parade, High Street, Seaford",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.17,10,10,2019-12-19,,"""Erection of an additional floor to provide 10 No. self-contained one bedroom flats and provision of off-street car parking facilities, refuse and recycling storage areas and soft landscaping""",4068bbfa1de6c66fad03ee690f949dd1448e00040c4848dac03381e6977d0d2a,Lewes District Council
