resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name,lad17nm
2018-05-22,2017-12-21,local-authority-eng:SWD,S0335,"Westlea Campus, Chelmsford Road, Eastleaze",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,permissioned,reserved matters approval,,51.5654,-1.82569,1.83,,,2017-12-21,,"""54 dwellings built, 16 residual"". Erection of 70no. residential units - Reserved Matters from previous outline permission S/OUT/14/0568.",f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,S0337,"16 Wembley Street, Rodbourne, Swindon SN2 1DN",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,permissioned,full planning permission,,51.57,-1.79984,0.05,,,2017-12-21,,. Erection of 6no. flats and associated works.,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,S0338,"Lindseys Yard, Turnpike Road, Blunsdon, Swindon SN26 7AE",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,permissioned,full planning permission,,51.606,-1.78021,0.59,,,2017-12-21,,". ""Demolition of existing warehouse and outbuildings, and erection of 5 no. residential dwellings (Use Class C3), with associated landscaping and access.""",f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,S0339,"46 Bridge Street, Swindon",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,permissioned,full planning permission,,51.5617,-1.78612,0.02,,,2017-12-21,,. Change of use of the first and second floors to provide 6no. residential flats (Use Class C3) with associated external alterations.,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,S0340,"120 Victoria Road, Swindon",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,permissioned,full planning permission,,51.5533,-1.7775,0.02,,,2017-12-21,,". "" Part conversion, extensions and associated works to form 6no. flats.""",f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,S0341,"Land Adjacent To New Inn, Swindon Road, Stratton St Margaret, Swindon SN3 4PN",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,permissioned,full planning permission,,51.5754,-1.75399,0.16,,,2017-12-21,,. Demolition of existing dwelling and erection of 6no. apartments and associated works.,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,S0343,"WH Smith HQ, Greenbridge Road, Stratton St Margaret, Swindon",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,permissioned,outline planning permission,,51.5683,-1.75099,2.7,,,2017-12-21,,". ""Outline planning application for up to 134no. residential dwellings (Use Class C3), day nursery/creche (Use Class D1) and intergenerational care accommodation (Use Class C2) with details of access not reserved.""",f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,S0344,"Holbrook House, Sheppard Street, Swindon",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,permissioned,planning permission granted under an order,,51.5636,-1.78725,0.2,,,2017-12-21,,. Prior Approval Notification for the change of use of ground floor and first to fourth floors from offices (class B1(a)) to residential use (class C3) (58no. flats).,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,S0345,"Land At 203 Shrivenham Road, Swindon SN1 2PU",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,permissioned,full planning permission,,51.5701,-1.76248,0.18,,,2017-12-21,,. Erection of 6no. dwellings and associated works.,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,S0347,"The Quadrant, Stonehill Green, Swindon",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,permissioned,planning permission granted under an order,,51.5621,-1.81933,1.39,,,2017-12-21,,. Prior Approval Notification for the change of use from offices (class B1(a)) to dwelling houses (class C3) (100no. flats).,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,S0348,"The Ivy Hotel, Moormead Road, Wroughton, Swindon SN4 9BY",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,permissioned,full planning permission,,51.5263,-1.78692,0.43,,,2017-12-21,,". ""Demolition of buildings on site and the construction of 38 no. residential units of Retirement Living accommodation including communal facilities, guest suite, landscaping and car parking.""",f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,S0350,"Anglia House, 115-118 Commercial Road, Swindon SN1 5PL",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,permissioned,full planning permission,,51.5589,-1.78348,0.06,,,2017-12-21,,Additional storey above prior approval conversion to 14no. Apartments S/PRIORC/15/0748 (S0330). Erection of an additional storey to provide 5no. flats and associated works.,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,S0351,"Minerva House, Delta 800, Welton Road, Westlea, Swindon SN5 7XS",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,permissioned,planning permission granted under an order,,51.56,-1.81659,0.49,,,2017-12-21,,Additional storey to create 14no flats consented under S/16/2089 (S0363).. Prior Approval Notification for the change of use from offices (Class B1a) to dwellings (Class C3) (38no. apartments).,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,S0356,"The Former Royal British Legion Site, Downton Road, Penhill, Swindon SN2 5JP",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,owned by a public authority,permissioned,full planning permission,,51.592,-1.78729,0.31,,,2017-12-21,,. Erection of 14no. dwellings and associated works.,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,S0357,"119-129 Cranmore Avenue, Park South, Swindon SN3 2EW",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,owned by a public authority,permissioned,full planning permission,,51.5495,-1.75288,0.15,,,2017-12-21,,. Erection of 14no. dwellings and associated works.,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,S0358,"18-24 Bridge Street & 16-17 Fleet Street, Swindon SN1 1BP",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,permissioned,full planning permission,,51.5627,-1.78698,0.08,,,2017-12-21,,". ""Demolition of 20 Bridge Street and 17 Fleet Street, erection of 4no. commercial units (Class A1 and A3) and 14no. residential apartments and associated works.""",f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,S0359,"The Nursery Queens Park Community Hall, Euclid Street, Swindon SN1 2JW",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,owned by a public authority,permissioned,full planning permission,,51.56,-1.77638,0.14,,,2017-12-21,,". Demolition of existing nursery, and erection of 7 no. dwellings and associated works.",f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,S0361,"3-5 Lagos Street, Swindon, SN1 2BU",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,permissioned,full planning permission,,51.5647,-1.78043,0.04,,,2017-12-21,,. Erection of 8no. flats and associated works.,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,S0362,"Former Even Swindon Infants & Junior School, Hughes Street, Rodbourne",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,permissioned,full planning permission,,51.5668,-1.80269,0.26,,,2017-12-21,,. Erection of 12no. dwellings and associated works,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,S0363,"Minerva House, Delta 800, Welton Road, Westlea, Swindon SN5 7XS",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,permissioned,full planning permission,,51.56,-1.81655,0.52,,,2017-12-21,,Additional storey above prior approval conversion to 38no. Apartments S/PRIORC/16/0988 (S0351). Erection of a second floor extension to create 14no. self contained flats (Class C3).,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,s0080,Eastcott Hill Bus Depot,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,not permissioned,,,51.5541,-1.78069,0.56,,,2017-12-21,,Estimated capacity using density multiplier,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,s0081,"Pinehurst Branch Library and lock-up garages to rear, The Circle",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,,owned by a public authority,not permissioned,,,51.5837,-1.78003,0.17,,,2017-12-21,,Estimated capacity using density multiplier,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,s0082,Land bounded by Netherton Close/ Cranemore Avenue/ Keswick Road,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,,owned by a public authority,not permissioned,,,51.5506,-1.74496,0.17,,,2017-12-21,,Estimated capacity using density multiplier,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,s0083,"Windmill Hill School, Uxbridge Road",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,owned by a public authority,not permissioned,,,51.548,-1.84054,1.25,,,2017-12-21,,Estimated capacity using density multiplier,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,s0086,Land to the rear of 1-7 Green Road,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,,not owned by a public authority,not permissioned,,,51.5854,-1.7669,0.21,,,2017-12-21,,Estimated capacity using density multiplier,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,s0087,Garages and Land East of Wingfield Avenue,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,,owned by a public authority,not permissioned,,,51.5973,-1.78135,0.23,,,2017-12-21,,Estimated capacity using density multiplier,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,s0088,Ex-Oakfield University Campus,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,owned by a public authority,not permissioned,,,51.564,-1.7506,5.16,,,2017-12-21,,Estimated capacity using density multiplier,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,s0090,"Coal Yard, Signal Way",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,permissioned,full planning permission,,51.5487,-1.77411,0.18,,,2017-12-21,,". ""Demolition of existing buildings and erection of 8no. two storey terrace houses with associated parking, access road and landscaping.""",f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,s0091,"Woolworths Distribution Centre, Faraday Road, Dorcan Industrial Estates",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,permissioned,outline planning permission,,51.5571,-1.7265,9.31,,,2017-12-21,,. Outline Application for up to 165no. dwellings and associated works (Means of access not reserved).,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,s0100,Aspen House and Granville Street Car Park,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,owned by a public authority,pending decision,,,51.5594,-1.78379,1.27,,,2017-12-21,,"""Allocated in Central Area Action Plan.  Resolution to grant outline permission for up to 118no flats and commercial uses (A1, A2, A3, A4, A5 and B1a) at October 2017 Planning Committee.""",f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,s0101,Tented Market,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,owned by a public authority,pending decision,,,51.5596,-1.78738,0.14,,,2017-12-21,,"Allocated in Central Area Action Plan.  Resolution to grant permission for 101 flats, 4no. A3 units and 1no. A1 unit at October 2017 planning committee",f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,s0102,Kimmerfields (remainder),https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,owned by a public authority,permissioned,outline planning permission,,51.5637,-1.78204,4.34,,,2017-12-21,,"Allocated in the Central Area Action Plan with outline consent for 450 dwellings in total on the site with 45 already completed - 405 residual.. ""Outline application seeking redevelopment to provide mixed-use development to include office, residential, shops, restaurants & cafes, drinking establishments, hot food takeaways, healthcare facilities (including a PCT Healthcare facility), hotel, leisure, car parking (including multi-storey car park), bus interchange, public realm and associated highways works - Access not reserved.""",f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,s0111,Thornhill Industrial Estate,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,pending decision,,,51.5861,-1.72666,5.09,,,2017-12-21,,"""Alllocated in the SBC Local Plan (Policy RA3).  Outline application for the erection of up to 115no. dwellings and associated works with access from Thornhill Road, footpath improvements and public open space (Means of access not reserved) pending determination""",f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,s0112,Crown Timber Site,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,pending decision,,,51.5871,-1.72878,3.17,,,2017-12-21,,"""Alllocated in the SBC Local Plan (Policy RA3).  Outline application for the erection of up to 47no. dwellings and associated works with access from Thornhill Road, footpath improvements and public open space (Means of access not reserved) pending determination""",f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,s0113,Site of disused retail units on Devizes Road,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,not permissioned,,,51.5231,-1.79059,0.08,,,2017-12-21,,Allocated in the Wroughton Neighbourhood Plan (RH6 site DP1),f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2018-05-22,2017-12-21,local-authority-eng:SWD,s0115,Sites of garages on Perrys Lane,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,yes,not owned by a public authority,not permissioned,,,51.526,-1.7928,0.11,,,2017-12-21,,Allocated in the Wroughton Neighbourhood Plan (RH6 site DP4),f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR005,"14 Bath Road And Land To Rear Of 12-24 Bath Road, Old Town",,yes,,permissioned,full planning permission,,51.55303,-1.778704,0.13,12,12,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR006,"Abbey Stadium, Lady Lane, Swindon (Residual)",,yes,,permissioned,outline planning permission,,51.606531,-1.791156,6.4,171,171,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR007,"Land At Lady Lane, Swindon",,yes,,permissioned,outline planning permission,,51.609397,-1.79315,2.2,52,52,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR010,"Land At Clevedon House, 29 Woodland View, Wroughton",,yes,,permissioned,outline planning permission,,51.536253,-1.786437,0.6,10,10,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR012,"Land At Nursery Close, Wroughton, Swindon",,yes,,permissioned,full planning permission,,51.522148,-1.793776,0.08,5,5,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR014,"Abbey Farm Site, Swindon",,yes,,permissioned,reserved matters approval,,51.609254,-1.800982,23.6,350,350,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR015,"3-5 Lagos Street, Swindon, SN1 2BU",,yes,,permissioned,full planning permission,,51.564704,-1.780443,0.12,8,8,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR016,44 Victoria RoadOld TownSwindonSN1 3AY,,yes,,permissioned,full planning permission,,51.556112,-1.778178,0.01,5,5,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR019,"Abbeymeads Medical Practice, Elstree Way, Abbey Meads, Swindon",,yes,,permissioned,full planning permission,,51.597808,-1.79342,0.19,7,7,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR023,"The Quadrant, Stonehill Green, Swindon",,yes,,permissioned,full planning permission,,51.562092,-1.819241,0.62,100,100,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR024,"Minerva House, Delta 800, Welton Road, Westlea, Swindon",,yes,,permissioned,other,,51.559986,-1.816581,0.42,38,38,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR025,"Land At Abbey Farm, Tadpole Lane Blunsdon St. Andrew Swindon",,yes,,permissioned,full planning permission,,51.60946,-1.800472,0.076,6,6,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR027,"Former Hertz Rent A Car, Hyde Road, Stratton St Margaret, Swindon",,yes,,permissioned,outline planning permission,,51.588008,-1.756112,0.23,12,12,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
