resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name,lad17nm
2018-05-22,2017-10-16,local-authority-eng:WOT,WBCBR19,22 Lyndhurst Road,"https://www.adur-worthing.gov.uk/media/media,146499,en.pdf",yes,not owned by a public authority,not permissioned,,,50.814753,-0.361155,0.201,,,2017-10-16,,"This is a privately owned site. The site was formerly used by the NHS for nurses accommodation. The ground floor was last used on a temporary basis as office space to help decant for an Endoscopy department enlargement. The site was surplus to requirements and was put up for sale as a development opportunity. Given its location, its suitability and its availability for residential development it considered that this site provides an opportunity to deliver residential development.. SHLAA Ref:WB08168",5512f8393683186d3e1a2f260710f01a283944a2b7975f8695403db72898a383,Worthing Borough Council,E07000229
2018-05-22,2017-10-16,local-authority-eng:WOT,WBCBR2,Columbia House Columbia Drive,"https://www.adur-worthing.gov.uk/media/media,146482,en.pdf",yes,not owned by a public authority,permissioned,full planning permission,,50.829873,-0.422665,0.97,,,2017-10-16,,". Application for permitted development for prior approval for change of use from offices (Use Class B1a) to 102 residential units (Use Class C3) (24 studios, 76 x 1 bed and 2 x 2 bed) with associated parking.. Planning Ref: NOTICE/0018/16",5512f8393683186d3e1a2f260710f01a283944a2b7975f8695403db72898a383,Worthing Borough Council,E07000229
2018-05-22,2017-10-16,local-authority-eng:WOT,WBCBR20,"Grafton Multi Storey Car Park, Augusta place","https://www.adur-worthing.gov.uk/media/media,146500,en.pdf",yes,not owned by a public authority,not permissioned,,,50.809537,-0.373416,0.58,,,2017-10-16,,"This is a public owned site. The site is identified as an Area of Change (AOC 3) within the Core Strategy. This site has an opportunity to deliver a mixed used development of commercial, leisure and residential. Recent capacity work indicates that some 150 dwellings could be delivered on this site. The Council is actively supporting the redevelopment of this key site.. SHLAA Ref: WB08180",5512f8393683186d3e1a2f260710f01a283944a2b7975f8695403db72898a383,Worthing Borough Council,E07000229
2018-05-22,2017-10-16,local-authority-eng:WOT,WBCBR21,7 The Steyne,"https://www.adur-worthing.gov.uk/media/media,146501,en.pdf",yes,not owned by a public authority,not permissioned,,,50.811265,-0.367693,0.38,,,2017-10-16,,This is a privately owned site.  The site has been the subject of a number of planning applications. An application has been received (AWDM/0063/17) which appears to have achieved an acceptable solution on this site. It is expected that this application will be approved. The site is considered to offer a realistic prospect of delivering residential development.. SHLAA Ref: WB13020,5512f8393683186d3e1a2f260710f01a283944a2b7975f8695403db72898a383,Worthing Borough Council,E07000229
2018-05-22,2017-10-16,local-authority-eng:WOT,WBCBR22,112-114 Chapel Road,"https://www.adur-worthing.gov.uk/media/media,146502,en.pdf",yes,not owned by a public authority,permissioned,,,50.817216,-0.386267,0.124,,,2017-10-16,,". Proposed demolition of existing buildings (Bunces Home Hardware Store) and construction of a mixed-use development comprising 32 No. residential dwellings and 235 square metres (GIA) commercial floorspace with the potential for A1 (shops), A2 (professional and financial services), B1a/b (offices etc) and D1 (medical) uses in the form of a part 3, 4 and 5 storey building together with associated parking, landscaping and re-location of the site access from Chapel Road to Lennox Road. Planning Ref: AWDM/1542/16",5512f8393683186d3e1a2f260710f01a283944a2b7975f8695403db72898a383,Worthing Borough Council,E07000229
2018-05-22,2017-10-16,local-authority-eng:WOT,WBCBR23,25 Broadwater Road,"https://www.adur-worthing.gov.uk/media/media,146503,en.pdf",yes,not owned by a public authority,pending decision,,,50.82292,-0.373448,0.079,,,2017-10-16,,"This is a privately owned which is considered to be suitable, achievable and deliverable. A planning application has been submitted for 12 residential units (AWDM/1921/16) and the decision is pending.. Change of use from 2 x 4no. bedroom semi-detached dwellings to 7 no. one bedroom and 3 no. two bedroom flats/maisonettes with the addition of a second floor (no's 25 and 27 Broadwater Road). SHLAA Ref: WB17015  Planning Ref: AWDM/1921/16",5512f8393683186d3e1a2f260710f01a283944a2b7975f8695403db72898a383,Worthing Borough Council,E07000229
2018-05-22,2017-10-16,local-authority-eng:WOT,WBCBR24,30 Poulters Lane,"https://www.adur-worthing.gov.uk/media/media,146504,en.pdf",yes,not owned by a public authority,pending decision,,,50.83069,-0.383772,0.112,,,2017-10-16,,"This is a privately owned site.  An outline planning application has been submitted, but not determined. Demolition of existing buildings and construction of apartment building comprising 8 x 2-bed residential units.  Provision of associated car parking and cycle storage. (Outline application including details of access, layout and scale with all other matters reserved.. Planning Ref: AWDM/0603/17",5512f8393683186d3e1a2f260710f01a283944a2b7975f8695403db72898a383,Worthing Borough Council,E07000229
2018-05-22,2017-10-16,local-authority-eng:WOT,WBCBR25,"The Timothy Shelley, 47-49 Chapel","https://www.adur-worthing.gov.uk/media/media,146505,en.pdf",yes,not owned by a public authority,pending decision,,,50.812985,-0.371039,0.035,,,2017-10-16,,"This site is in private ownership.  An application  has been submitted  and is pending decision .. Creation of 7 residential flats (6 x 1 bedroom flats and 1 x 2 bedroom flat), including the erection of a roof extension and installation of 6 windows to rear elevation and 1 window to front elevation.. Planning Ref: AWDM/0845/17",5512f8393683186d3e1a2f260710f01a283944a2b7975f8695403db72898a383,Worthing Borough Council,E07000229
2018-05-22,2017-10-16,local-authority-eng:WOT,WBCBR26,"Irene House, 1 Parkfield Road","https://www.adur-worthing.gov.uk/media/media,146506,en.pdf",yes,not owned by a public authority,pending decision,,,50.821714,-0.392898,0.193,,,2017-10-16,,This site is in private ownership. An application has been submitted and is pending decision.. Demolition of existing care home and erection of a part 2 and part 2.5 storey building containing 22 no. flats comprising 18 x 2-bedroom and 4 x 1-bedroom with associated parking of 26 spaces and landscaping.  Retention of existing vehicular accesses onto Parkfield Road and formation of new vehicular access onto South Street Tarring. Planning Ref: AWDM/1075/17,5512f8393683186d3e1a2f260710f01a283944a2b7975f8695403db72898a383,Worthing Borough Council,E07000229
2018-05-22,2017-10-16,local-authority-eng:WOT,WBCBR3,M G M House Heene Road,"https://www.adur-worthing.gov.uk/media/media,146483,en.pdf",yes,not owned by a public authority,permissioned,full planning permission,,50.808848,-0.383972,0.92,,,2017-10-16,,. Demolition of main MGM office building & offices in Heene Place and replacement with 33 retirement flats (C3) and 59 unit Assisted Living Extra Care Development (C2) communal and support facilities together with 10 affordable apartments (C3).. Planning Ref: AWDM/0124/15,5512f8393683186d3e1a2f260710f01a283944a2b7975f8695403db72898a383,Worthing Borough Council,E07000229
2018-05-22,2017-10-16,local-authority-eng:WOT,WBCBR4,Kingsway Hotel 117-119 Marine Parade,"https://www.adur-worthing.gov.uk/media/media,146484,en.pdf",yes,not owned by a public authority,permissioned,full planning permission,,50.80854,-0.379284,0.62,,,2017-10-16,,. Change of use of Hotel (C1) to 11 x 2 bedroom apartments and 1 x 1 bedroom apartment and 2 x 3 bedroom flats (1 Queens Road) including demolition of existing flat roof extension and rebuild original Victorian rear extension and replacement of various windows with 10 parking spaces and associated landscaping. Planning Ref: AWDM/1583/15,5512f8393683186d3e1a2f260710f01a283944a2b7975f8695403db72898a383,Worthing Borough Council,E07000229
2018-05-22,2017-10-16,local-authority-eng:WOT,WBCBR5,Providence Works 27-33 Lyndhurst Road,"https://www.adur-worthing.gov.uk/media/media,146485,en.pdf",yes,not owned by a public authority,permissioned,full planning permission,,50.815856,-0.366723,0.12,,,2017-10-16,,". Redevelopment of the existing tyre centre, car sales and MOT yard to accommodate 9 new residential dwellings (4no. 2 bed houses, 5 no. 3 bed houses ) with private external amenity spaces and associated works including parking provision for 9 cars, access and landscaping.. Planning Ref: AWDM/1861/15",5512f8393683186d3e1a2f260710f01a283944a2b7975f8695403db72898a383,Worthing Borough Council,E07000229
2018-05-22,2017-10-16,local-authority-eng:WOT,WBCBR6,66 Rectory Gardens,"https://www.adur-worthing.gov.uk/media/media,146486,en.pdf",yes,not owned by a public authority,permissioned,full planning permission,,50.829025,-0.376616,0.14,,,2017-10-16,,". Demolition of existing industrial building and construction of 2 x 2 bed houses (two storey), 2 x 2 bed houses (three storey) and 4 x 4 bed houses (three storey). Planning Ref: AWDM/1492/14",5512f8393683186d3e1a2f260710f01a283944a2b7975f8695403db72898a383,Worthing Borough Council,E07000229
2018-05-22,2017-10-16,local-authority-eng:WOT,WBCBR7,Shelley House 23 Warwick Street,"https://www.adur-worthing.gov.uk/media/media,146487,en.pdf",yes,not owned by a public authority,permissioned,full planning permission,,50.81192,-0.368862,0.36,,,2017-10-16,,. Application for permitted development for prior approval for change of use of first and second floors (Use Class B1 offices) to 7no. studio flats (Use Class C3 dwellings) with retention of existing first-floor roof terrace. Ground floor to remain as existing. Planning Ref; NOTICE/0025/15,5512f8393683186d3e1a2f260710f01a283944a2b7975f8695403db72898a383,Worthing Borough Council,E07000229
2018-05-22,2017-10-16,local-authority-eng:WOT,WBCBR8,120 Marine Parade,"https://www.adur-worthing.gov.uk/media/media,146489,en.pdf",yes,not owned by a public authority,permissioned,full planning permission,,50.808448,-0.380437,0.2,,,2017-10-16,,. Conversion of existing terraced house to 5no. Two-bedroom apartments with extensions to roof and rear extension at third floor level to north elevation. Planning Ref; AWDM/1404/15,5512f8393683186d3e1a2f260710f01a283944a2b7975f8695403db72898a383,Worthing Borough Council,E07000229
2018-05-22,2017-10-16,local-authority-eng:WOT,WBCBR9,Parade Flats Field Place Parade,"https://www.adur-worthing.gov.uk/media/media,146488,en.pdf",yes,not owned by a public authority,permissioned,full planning permission,,50.819219,-0.410999,0.109,,,2017-10-16,,. Addition of 2nd floor in the form of a mansard roof to whole block to provide 5no. two-bedroom flats. Planning Ref: AWDM/0599/16,5512f8393683186d3e1a2f260710f01a283944a2b7975f8695403db72898a383,Worthing Borough Council,E07000229
2019-10-20,2018-10-30,local-authority-eng:WOT,WBCBR27,59 Warren Road,"https://www.adur-worthing.gov.uk/media/media,151928,en.pdf",yes,not owned by a public authority,permissioned,full planning permission,,50.835464,-0.385013,0.118,,,2018-10-30,,. Demolition of existing house and development with 5 dwellings.. Planning Ref: AWDM/0326/18,b54fd417cd08c24c5398c73ce67762744db3b08b59689c9356f2cb74575910f0,Worthing Borough Council,E07000229
2019-10-20,2018-10-30,local-authority-eng:WOT,WBCBR28,"The Downview, Downview Road","https://www.adur-worthing.gov.uk/media/media,151929,en.pdf",yes,owned by a public authority,permissioned,full planning permission,,50.81807,-0.392058,0.075,,,2018-10-30,,. Conversion and alterations to form 9 residential units comprising 7 x 1 bed units and 2 x 2 bed units.. Planning Ref: AWDM/1834/17,b54fd417cd08c24c5398c73ce67762744db3b08b59689c9356f2cb74575910f0,Worthing Borough Council,E07000229
2019-10-20,2018-10-30,local-authority-eng:WOT,WBCBR29,7-11 Ardsheal Road,"https://www.adur-worthing.gov.uk/media/media,151938,en.pdf",yes,not owned by a public authority,permissioned,full planning permission,,50.829276,-0.37655,0.023,,,2018-10-30,,". Conversion of ancillary retail,office and storage space above shops to 5 flats.. Planning Ref: AWDM/0294/18",b54fd417cd08c24c5398c73ce67762744db3b08b59689c9356f2cb74575910f0,Worthing Borough Council,E07000229
2019-10-20,2018-10-30,local-authority-eng:WOT,WBCBR30,"Wheatsheaf, Richmond Road","https://www.adur-worthing.gov.uk/media/media,151930,en.pdf",yes,not owned by a public authority,not permissioned,,,50.813518,-0.370567,0.028,,,2018-10-30,,"This is a privately owned site. Planning permission has been refused but it is considered vthat a well designed scheme could deliver 6 units. Therefore, it has been identified in the SHLAA as a potential site.. SHLAA Ref: WB18002",b54fd417cd08c24c5398c73ce67762744db3b08b59689c9356f2cb74575910f0,Worthing Borough Council,E07000229
2019-10-20,2018-10-30,local-authority-eng:WOT,WBCBR31,12 Shelley Road,"https://www.adur-worthing.gov.uk/media/media,151931,en.pdf",yes,not owned by a public authority,permissioned,full planning permission,,50.811609,-0.374309,0.037,,,2018-10-30,,. Change of use of British Cross centres and offices to 6 flats. Planning Ref AWDM/1074/18,b54fd417cd08c24c5398c73ce67762744db3b08b59689c9356f2cb74575910f0,Worthing Borough Council,E07000229
2019-10-20,2018-10-30,local-authority-eng:WOT,WBCBR32,"Church House, Church Road","https://www.adur-worthing.gov.uk/media/media,151932,en.pdf",yes,not owned by a public authority,permissioned,full planning permission,,50.824496,-0.395046,0.027,,,2018-10-30,,. Retention and conversion of existing buildings and demolition of existing two storey residential buildings and redevelopment to provide 13 affiordable residential units.. Planning Ref: AWDM/0144/18,b54fd417cd08c24c5398c73ce67762744db3b08b59689c9356f2cb74575910f0,Worthing Borough Council,E07000229
2019-10-20,2018-10-30,local-authority-eng:WOT,WBCBR33,Jubilee Hall and 10 Greenland Road,"https://www.adur-worthing.gov.uk/media/media,151933,en.pdf",yes,not owned by a public authority,pending decision,,,50.835055,-0.408275,0.214,,,2018-10-30,,"The site is pending decision but officers have recommended approval . The SHLAA assessesd the site as a potential site.. Demolition of Jubilee Hall and No. 10 Greenland Road and erection of 7no. Three-bedroom and 2no. Two-bedroom houses and 1no. Block of 5no. Two-bedroom flats with associated landscaping, car parking, car barn and vehicular access drive.. Planning Ref: AWDM/0263/18",b54fd417cd08c24c5398c73ce67762744db3b08b59689c9356f2cb74575910f0,Worthing Borough Council,E07000229
2019-10-20,2018-10-30,local-authority-eng:WOT,WBCBR34,"Newlife Church, 113 Salvington Road","https://www.adur-worthing.gov.uk/media/media,151934,en.pdf",yes,not owned by a public authority,pending decision,,,50.835349,-0.407398,0.063,,,2018-10-30,,The site is pending decision but officers have recommended approval . The SHLAA assessesd the site as a potential site.. Demolition of Durrington New Life Church and erection of part two/part three-storey flat block consisting of 7 no. 2-bedroom flats with associated landscaping and car parking accessed off Salvington Road and Greenland Road.. Planning Ref: AWDM/0271/18,b54fd417cd08c24c5398c73ce67762744db3b08b59689c9356f2cb74575910f0,Worthing Borough Council,E07000229
2019-10-20,2018-10-30,local-authority-eng:WOT,WBCBR35,Caravan Club. Titnore Way,"https://www.adur-worthing.gov.uk/media/media,151935,en.pdf",yes,owned by a public authority,not permissioned,,,50.830466,-0.432628,2.7,,,2018-10-30,,"The site being  proposed as a residential allocation in the Draft Worthing Local Plan 2018. In conclusion, it is considered that this site suitable, available, achievable with an expected delivery within the next five years and is therefore a 'potential' site for the SHLAA study.. SHLAA Ref: WB08138",b54fd417cd08c24c5398c73ce67762744db3b08b59689c9356f2cb74575910f0,Worthing Borough Council,E07000229
2019-10-20,2018-10-30,local-authority-eng:WOT,WBCBR38,Centenary House,"https://www.adur-worthing.gov.uk/media/media,151936,en.pdf",yes,owned by a public authority,not permissioned,,,50.827621,-0.401882,3.88,,,2018-10-30,,"The site being  proposed as a mixed use site (employment and residential uses) as an Area of Change within the  Draft Worthing Local Plan 2018. In conclusion, it is considered that this site suitable, available, achievable and deliverable and is therefore a 'potential' site for the SHLAA study.. SHLAA Ref:WB16006",b54fd417cd08c24c5398c73ce67762744db3b08b59689c9356f2cb74575910f0,Worthing Borough Council,E07000229
2019-10-20,2018-10-30,local-authority-eng:WOT,WBCBR39,"HMRC, Barrington Road","https://www.adur-worthing.gov.uk/media/media,151937,en.pdf",yes,not owned by a public authority,not permissioned,,,50.816409,-0.403415,6.8,,,2018-10-30,,"The site being  proposed as a mixed use site (employment and residential uses) as an Area of Change within the  Draft Worthing Local Plan 2018. In conclusion, it is considered that this site suitable, available, achievable and deliverable and is therefore a 'potential' site for the SHLAA study.. SHLAA Ref: WB13002",b54fd417cd08c24c5398c73ce67762744db3b08b59689c9356f2cb74575910f0,Worthing Borough Council,E07000229
2019-12-16,2019-10-30,local-authority-eng:WOT,WBCBR41,"105-109 Montague Street, Worthing","https://www.adur-worthing.gov.uk/media/media,156128,en.pdf",yes,not owned by a public authority,permissioned,full planning permission,,50.809864,-0.374881,0.08,26,26,2019-10-30,,". Demolition of existing building and redevelopment set over 4no. floors, comprising 26no. 1, 2 and 3 bedroom units . Planning Ref: AWDM/1763/18",9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0,Worthing Borough Council,E07000229
2019-12-16,2019-10-30,local-authority-eng:WOT,WBCBR42,"EDF Energy Plc, Southdownview Road, Worthing","https://www.adur-worthing.gov.uk/media/media,156129,en.pdf",yes,not owned by a public authority,permissioned,full planning permission,,50.827124,-0.360239,0.8,78,78,2019-10-30,,. Application for permitted development for prior approval for change of use from offices (Use Class B1a) to 78no. flats. Planning Ref: NOTICE/0001/19,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0,Worthing Borough Council,E07000229
2019-12-16,2019-10-30,local-authority-eng:WOT,WBCBR43,"19-23 South Street, Worthing","https://www.adur-worthing.gov.uk/media/media,156130,en.pdf",yes,not owned by a public authority,permissioned,full planning permission,,50.810863,-0.370446,0.33,45,45,2019-10-30,,. The creation of 45 new residential apartments through the extension and change of use of the existing buildings. Planning Ref: AWDM/1529/18,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0,Worthing Borough Council,E07000229
2019-12-16,2019-10-30,local-authority-eng:WOT,WBCBR44,"32-36 South Street, Worthing","https://www.adur-worthing.gov.uk/media/media,156131,en.pdf",yes,not owned by a public authority,permissioned,full planning permission,,50.810969,-0.369648,0.038,8,8,2019-10-30,,". Residential conversion of part of first floor and all of second floor, with construction of third floor and rear extension at first and second floor level to provide 8no. flats and third floor roof terraces. . Planning Ref: AWDM/1202/18",9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0,Worthing Borough Council,E07000229
2019-12-16,2019-10-30,local-authority-eng:WOT,WBCBR45,"151 Rowlands Road, Worthing","https://www.adur-worthing.gov.uk/media/media,156132,en.pdf",yes,owned by a public authority,permissioned,full planning permission,,50.809267,-0.390217,0.21,19,19,2019-10-30,,". Conversion of existing care home (Class C2) to provide 19 no. affordable residential units (Class C3) comprising 4 x 2 bedroom flats, 14 x 1 bedroom flats and 1 x bedsit). Planning Ref: AWDM/0848/19",9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0,Worthing Borough Council,E07000229
2019-12-24,2019-10-15,local-authority-eng:WOT,18/28418/FUL,National Westminster Bank,https://www.staffordbc.gov.uk/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,,,0.163,6,6,2019-10-15,,Change of use from a2 (bank) and school (d1) to mixed uses retail (a1) and residential (c3),0a2acb3630049c97f654ba03d73bd03261a00ec702ff5e8403433afef412e84f,Worthing Borough Council,E07000229
