resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR011,"Site of High Level Works, Pellon Lane, Pellon, Halifax",,yes,not owned by a public authority,permissioned,outline planning permission,,53.729488,-1.88315,0.38,34,34,2017-11-30,,. Demolition of vacant industrial units and construction of 34 dwellings,d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR012,"Vale School House, Burnley Road, Cornholme, Todmorden",,yes,not owned by a public authority,permissioned,full planning permission,,53.732801,-2.137513,0.15,6,6,2017-11-30,,. Retention of the existing house and change of use of the former school to form six houses including external alterations,d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR013,"Ryburn Polythene Limited, Oldham Road, Ripponden, Sowerby Bridge",,yes,not owned by a public authority,permissioned,full planning permission,,53.668065,-1.948018,0.08,13,13,2017-11-30,,. Conversion of existing mill to form 13 apartments (amended plan),d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR014,"Site of Scar Bottom Mill, Scar Bottom Lane, Greetland, Elland",,yes,not owned by a public authority,permissioned,full planning permission,,53.687903,-1.886232,0.17,6,6,2017-11-30,,. Residential development of six dwellings (Amended part scheme relating to 00/00916/FUL),d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR015,"Victoria Works, Dean Street, West Vale, Elland",,yes,not owned by a public authority,permissioned,full planning permission,,53.685658,-1.857352,0.07,7,7,2017-11-30,,. Residential development of seven dwellings,d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR017,"Baxter Lane Works, Baxter Lane, Northowram, Halifax",,yes,not owned by a public authority,permissioned,full planning permission,,53.740436,-1.833543,0.05,5,5,2017-11-30,,. Conversion of disused Engineering Works to form 5 dwellings and extension to South elevation,d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR018,"Wheatley Wells Inn, 106-112 Wheatley Road, Wheatley, Halifax",,yes,not owned by a public authority,permissioned,full planning permission,,53.73585,-1.885727,0.02,5,5,2017-11-30,,. Conversion of former public house to form 5 dwellings,d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR019,"8-12 Cross Hills, Halifax",,yes,not owned by a public authority,permissioned,full planning permission,,53.726885,-1.860335,0.02,27,27,2017-11-30,,. Conversion of former restaurant to 27 bedsits and construction of stairway,d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR020,"Garage site adjacent to Dodge Holme Court, Dodge Holme Close, Mixenden, Halifax",,,not owned by a public authority,not permissioned,,,53.747034,-1.901284,0.07,14,14,2017-11-30,,,d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR021,"Exley Park PH, Park Lane, Siddal, Halifax",,yes,not owned by a public authority,permissioned,full planning permission,,53.699819,-1.850941,0.1,7,7,2017-11-30,,. Demolition of former public house to facilitate residential development of seven townhouses,d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR022,"Land at Abbey Park, Illingworth, Halifax",,,not owned by a public authority,not permissioned,,,53.756406,-1.897335,2.25,77,77,2017-11-30,,,d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR023,"Hebble Court, Mixenden Road, Halifax",,,not owned by a public authority,not permissioned,,,53.746667,-1.902118,0.48,15,15,2017-11-30,,,d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR024,"Land at Titan Works, Claremount Road, Boothtown, Halifax",,,not owned by a public authority,permissioned,outline planning permission,,53.737684,-1.865274,0.26,49,49,2017-11-30,,. Residential development of 49 dwellings,d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR025,"The Old Coach House, Oak Street, Elland",,yes,not owned by a public authority,permissioned,full planning permission,,53.684194,-1.836096,0.02,6,6,2017-11-30,,". Conversion to six residential studios, single storey extension to rear with access stairs to first floor",d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR026,"Lindwell Methodist Church, Lindwell, Halifax",,yes,not owned by a public authority,permissioned,full planning permission,,53.690335,-1.860738,0.08,5,5,2017-11-30,,. Conversion of redundant chapel to five apartments,d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR027,"Heath Bank Nursing Home, Linden Road, Halifax",,yes,not owned by a public authority,permissioned,full planning permission,,53.711252,-1.862949,0.23,7,7,2017-11-30,,. Conversion of Nursing home to 7 dwellings and construction of detached dwelling. (amended design to planning approval 14/00963/CON),d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR028,"Walsden Methodist Church, Rochdale Road, Todmorden",,yes,not owned by a public authority,permissioned,full planning permission,,53.694432,-2.100821,0.04,13,13,2017-11-30,,. Conversion and alterations to derelict church to create 13 apartments.,d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR029,"Upper floors, 20-26 Commerical Street, Halifax",,yes,not owned by a public authority,permissioned,full planning permission,,53.722644,-1.861307,0.04,10,10,2017-11-30,,14/56013/CLASSJ - prior approval not required - October 2014 for 8 flats. Total capacity for the site therefore 10.. Change of use of offices to two flats,d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR030,"District Bank Chambers, George Square, Halifax",,yes,not owned by a public authority,permissioned,other,,53.722601,-1.861895,0.03,12,12,2017-11-30,,. Prior approval application for a change of use from Offices (B1a) to twelve apartments (C3),d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR031,"5 Clare Road, Halifax",,yes,not owned by a public authority,permissioned,full planning permission,,53.720318,-1.858735,0.11,18,18,2017-11-30,,14/56019/CLASSJ Prior approval granted 100315 for COU from office to 15 apartments. Minimum net dwelling capacity based on both applications.. Conversion of lower and ground floors from restaurant to three apartments,d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR032,"8 Lord Street, Halifax",,yes,not owned by a public authority,permissioned,full planning permission,,53.721944,-1.864539,0.02,11,11,2017-11-30,,. Conversion of Club and construction of a three-storey rear extension to create 11 bedroom House in Multiple Occupation,d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR033,"1st, 2nd, 3rd and 4th floors, Southgate House, Wards Ends, Halifax",,yes,not owned by a public authority,permissioned,other,,53.721036,-1.859881,0.09,51,51,2017-11-30,,. Prior approval application for a change of use from office (B1a) to 51 apartments (C3),d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR034,"3rd & 4th Floors, 39-47 Commerical Street, Halifax",,yes,not owned by a public authority,permissioned,other,,53.721522,-1.861668,0.03,9,9,2017-11-30,,. Prior approval for a change of use from offices (B1a) to nine apartments (C3),d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR035,"Kingfisher House, Portland Place, Halifax",,yes,not owned by a public authority,permissioned,full planning permission,,53.719459,-1.859895,0.05,12,12,2017-11-30,,. Change of use from commercial premises to twelve apartments,d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR036,"Fountain Chambers, 22 Fountain Street, Halifax",,yes,not owned by a public authority,permissioned,other,,53.721288,-1.862096,0.03,7,7,2017-11-30,,. Prior approval application for a change of use from office (B1a) to seven apartments (C3),d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR037,"Ebenezer Methodist Church, 605 Bradford Road, Brighouse",,yes,not owned by a public authority,permissioned,outline planning permission,,53.721765,-1.777269,0.14,6,6,2017-11-30,,16/00657/FUL approved July 2015 for conversion of the church to B1 use. Demolition of church and garages to facilitate residential development (Outline),d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR038,"Land east of 11 Gooder Lane, Brighouse",,yes,not owned by a public authority,permissioned,full planning permission,,53.697735,-1.780521,0.02,5,5,2017-11-30,,. Residential development of 5 one bedroom apartments,d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR039,"Slade Lane Works, Slade Lane, Brighouse",,yes,not owned by a public authority,permissioned,full planning permission,,53.682805,-1.79624,0.2,10,10,2017-11-30,,. Demolition of existing building and construction of 10 No dwellings and associated external works (Amended Plans),d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR040,"Firth's Carpets, Bradford Road, Baliff Bridge, Brighouse",,yes,not owned by a public authority,not permissioned,,,53.723912,-1.775954,0.67,24,24,2017-11-30,,,d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR041,"Ash Lea, 19 Woodhouse Lane, Brighouse",,yes,not owned by a public authority,permissioned,full planning permission,,53.692474,-1.773137,0.14,9,9,2017-11-30,,. Conversion of existing dwelling into 9 apartments.,d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR042,"Former Engine Room Hollins Mill, Rochdale Road, Todmorden",,yes,not owned by a public authority,permissioned,full planning permission,,53.695423,-2.101937,0.14,12,12,2017-11-30,,". Conversion of former engine room, boiler room and workshop buildings to form 12 No flats with communal lift, stair and storage area.  Upgrading of parking area in existing courtyard. Re-cladding of existing goods lift to 4 storey former spinning mill",d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR043,"Floors 1-3, 2 Silver Street, Halifax",,yes,not owned by a public authority,permissioned,full planning permission,,53.723211,-1.862209,0.02,11,11,2017-11-30,,"Three separate approvals for this site - 14/01322/CON, 15/00252/CON and 16/01675/FUL total 11 partments for the site.. Change of use of third floor to form 3 No 1 bedroom flats",d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR044,"Site of Macmillans, Long Lane, Wheatley, Halifax",,yes,not owned by a public authority,permissioned,full planning permission,,53.737338,-1.893937,0.17,10,10,2017-11-30,,". Construction of 10 dwellings and the creation of a new access. Modification of existing access, car parking and landscaping.",d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2018-05-22,2017-11-30,local-authority-eng:CLD,BLR045,"Land off Pudsey Road, Todmorden",,,not owned by a public authority,permissioned,full planning permission,,53.733702,-2.140326,0.43,23,23,2017-11-30,,. Residential development of twenty three dwellings (Amended Plan),d6e0f483fb55a70aef9aa42f928e379c702b498bd43d395d1d13d66ffa6d9599,Calderdale Metropolitan Borough Council
2019-10-20,2018-11-22,local-authority-eng:CLD,SHA1067,"Land at Roscoe St, Oldham",http://maps.oldham.gov.uk/WebMapLayers8/?x=391780.623753397&y=405043.490402522&resolution=0.2&MapName=Brownfield,,mixed ownership,not permissioned,,,53.541029,-2.105467,0.23,18,18,2017-12-22,,"Potential site identified as suitable, available and achievable in the published SHLAA",525f39c89244d18d060245336a883f8429b79f0e816177245ef6365e90b18c7b,Calderdale Metropolitan Borough Council
2019-11-22,2018-12-31,local-authority-eng:CLD,BLR046,"Former Mayfield Garage, Queens Road, Halifax",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR046,yes,not owned by a public authority,,,,53.718856,-1.882522,0.87,17,17,2018-12-31,,"Site proposed as a Mixed Use Site, including an element of residential in the 2018 Local Plan Publication Draft. Site ref: LP1431",db3345b883bd7d69fafdfe848959b80a80e53b4d84b47b60292f4dca303e403a,Calderdale Metropolitan Borough Council
2019-11-22,2018-12-31,local-authority-eng:CLD,BLR047,"Former St Catherine's High School, Holdsworth Rod, Holmfield, Halifax",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR047,yes,not owned by a public authority,,,,53.757018,-1.876651,2.75,83,83,2018-12-31,,Site proposed as a New Housing Site in the 2018 Local Plan Publication Draft. Site ref: LP1429.,db3345b883bd7d69fafdfe848959b80a80e53b4d84b47b60292f4dca303e403a,Calderdale Metropolitan Borough Council
2019-11-22,2018-12-31,local-authority-eng:CLD,BLR049,"Former Hill Crest Quarry, Halifax Road, Hove Edge, Brighouse",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR049,yes,not owned by a public authority,,,,53.713411,-1.799964,1.23,35,35,2018-12-31,,Site proposed as a New Housing Site in the 2018 Local Plan Publication Draft. Site ref: LP1093,db3345b883bd7d69fafdfe848959b80a80e53b4d84b47b60292f4dca303e403a,Calderdale Metropolitan Borough Council
2019-11-22,2018-12-31,local-authority-eng:CLD,BLR050,"West Vale Works, Stainland Road, Greetland, Elland",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR050,yes,not owned by a public authority,,,,53.686481,-1.858654,0.74,14,14,2018-12-31,,"Site proposed as a Mixed Use Site, including an element of residential in the 2018 Local Plan Publication Draft. Site ref: LP1088.",db3345b883bd7d69fafdfe848959b80a80e53b4d84b47b60292f4dca303e403a,Calderdale Metropolitan Borough Council
2019-11-22,2018-12-31,local-authority-eng:CLD,BLR051,"Warley Spring Garage, Burnley Road, Warley, Halifax",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR051,yes,not owned by a public authority,,,,53.719754,-1.905329,0.79,26,26,2018-12-31,,Site proposed as a New Housing Site in the 2018 Local Plan Publication Draft. Site ref: LP1004.,db3345b883bd7d69fafdfe848959b80a80e53b4d84b47b60292f4dca303e403a,Calderdale Metropolitan Borough Council
2019-11-22,2018-12-31,local-authority-eng:CLD,BLR054,"Car Park, James Street, Elland",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR054,yes,not owned by a public authority,permissioned,full planning permission,,53.682221,-1.835086,0.03,5,5,2018-12-31,,,db3345b883bd7d69fafdfe848959b80a80e53b4d84b47b60292f4dca303e403a,Calderdale Metropolitan Borough Council
2019-11-22,2018-12-31,local-authority-eng:CLD,BLR055,"School House, 56 Hopwood Lane, Halifax",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR055,yes,not owned by a public authority,permissioned,full planning permission,,53.721936,-1.874554,0.16,15,15,2018-12-31,,Additional application approved for 2 new units on same site (18/00260/FUL). Capacity now 15.,db3345b883bd7d69fafdfe848959b80a80e53b4d84b47b60292f4dca303e403a,Calderdale Metropolitan Borough Council
2019-11-22,2018-12-31,local-authority-eng:CLD,BLR056,"Junction Hotel, 192 King Cross Road, Halifax",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR056,yes,not owned by a public authority,permissioned,full planning permission,,53.715626,-1.880376,0.03,7,7,2018-12-31,,,db3345b883bd7d69fafdfe848959b80a80e53b4d84b47b60292f4dca303e403a,Calderdale Metropolitan Borough Council
2019-11-22,2018-12-31,local-authority-eng:CLD,BLR057,"Provident Insurance Plc, Blackwall, Halifax",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR057,yes,,permissioned,other,,53.719916,-1.864223,0.1,65,65,2018-12-31,,,db3345b883bd7d69fafdfe848959b80a80e53b4d84b47b60292f4dca303e403a,Calderdale Metropolitan Borough Council
2019-11-22,2018-12-31,local-authority-eng:CLD,BLR058,"Site Of Former Jumples Public House, Mixenden Road, Mixenden, Halifax",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR058,yes,not owned by a public authority,permissioned,full planning permission,,53.750301,-1.907418,0.22,7,7,2018-12-31,,,db3345b883bd7d69fafdfe848959b80a80e53b4d84b47b60292f4dca303e403a,Calderdale Metropolitan Borough Council
2019-11-22,2018-12-31,local-authority-eng:CLD,BLR059,"Bethlehem Pentecostal Mission, Wheatley Road, Halifax",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR059,yes,not owned by a public authority,permissioned,full planning permission,,53.733504,-1.878806,0.03,6,6,2018-12-31,,,db3345b883bd7d69fafdfe848959b80a80e53b4d84b47b60292f4dca303e403a,Calderdale Metropolitan Borough Council
2019-11-22,2018-12-31,local-authority-eng:CLD,BLR060,"Park United Reformed Church, Francis Street, Halifax",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR060,yes,not owned by a public authority,permissioned,full planning permission,,53.721955,-1.874627,0.02,5,5,2018-12-31,,,db3345b883bd7d69fafdfe848959b80a80e53b4d84b47b60292f4dca303e403a,Calderdale Metropolitan Borough Council
2019-11-22,2018-12-31,local-authority-eng:CLD,BLR061,"Car Park, James Street, Elland",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR061,yes,not owned by a public authority,permissioned,full planning permission,,53.682666,-1.835027,0.08,5,5,2018-12-31,,,db3345b883bd7d69fafdfe848959b80a80e53b4d84b47b60292f4dca303e403a,Calderdale Metropolitan Borough Council
2019-11-22,2018-12-31,local-authority-eng:CLD,BLR062,"Riverside, Harley House, Mill Fold Way, Ripponden, Sowerby Bridge",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR062,yes,not owned by a public authority,permissioned,full planning permission,,53.672225,-1.942202,0.21,10,10,2018-12-31,,Revised application 17/01161/FUL. Revised application 17/00531/FUL to replace office studio with 3 dwellings. Site capacity 10 units.,db3345b883bd7d69fafdfe848959b80a80e53b4d84b47b60292f4dca303e403a,Calderdale Metropolitan Borough Council
2019-11-22,2018-12-31,local-authority-eng:CLD,BLR063,"Units 1 To 4 Gauxholme Industrial Estate, Bacup Road, Todmorden",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR063,yes,,permissioned,full planning permission,,53.705758,-2.107258,0.12,5,5,2018-12-31,,Amendment to 15/01079/FUL,db3345b883bd7d69fafdfe848959b80a80e53b4d84b47b60292f4dca303e403a,Calderdale Metropolitan Borough Council
