resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name,lad17nm
2018-05-22,2017-12-18,local-authority-eng:NEC,HM3,"Wrinehill Garage, Main Road, Betley",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=J7L744BMX0000,,not owned by a public authority,permissioned,full planning permission,,53.019213,-2.368071,0.16,,,2017-12-18,,06/00984/FUL. 7 residential units,7c33c5477fe09f1182accd5996db0ad3303fd94fd7fcb5ce9b5647b3dc390c04,Newcastle-under-Lyme Borough Council,E07000195
2018-05-22,2017-12-18,local-authority-eng:NEC,KG15,"Former Garages at Gloucester Road, Kidsgrove",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NGZL58BM01S00,yes,owned by a public authority,permissioned,outline planning permission,,53.094598,-2.234533,0.29,,,2017-12-18,,14/00890/DEEM3. Residential development for up to 8 dwellings,7c33c5477fe09f1182accd5996db0ad3303fd94fd7fcb5ce9b5647b3dc390c04,Newcastle-under-Lyme Borough Council,E07000195
2018-05-22,2017-12-18,local-authority-eng:NEC,KG16,"Lock Up Garages Sussex Drive, Kidsgrove",https://www.newcastle-staffs.gov.uk/sites/default/files/IMCE/Planning/Planning_Policy/NonLocal/KG16.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,53.091838,-2.241689,0.13,,,2017-12-18,,16/00852/OUT. Demolition of existing lock-up garages and erection of 6 town houses,7c33c5477fe09f1182accd5996db0ad3303fd94fd7fcb5ce9b5647b3dc390c04,Newcastle-under-Lyme Borough Council,E07000195
2018-05-22,2017-12-18,local-authority-eng:NEC,KG6,"William Road, Kidsgrove (site of the Galley PH)",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=LRRZTZBM4V000,yes,not owned by a public authority,permissioned,full planning permission,,53.091812,-2.237602,0.18,,,2017-12-18,,11/00494/FUL. Proposed development of 10 new town houses on the site of the former Galley Public House.,7c33c5477fe09f1182accd5996db0ad3303fd94fd7fcb5ce9b5647b3dc390c04,Newcastle-under-Lyme Borough Council,E07000195
2018-05-22,2017-12-18,local-authority-eng:NEC,KL17,"The Hawthorns, Keele (West)",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NXN863BM02600,yes,not owned by a public authority,permissioned,full planning permission,,53.006116,-2.288406,5.69,,,2017-12-18,,"15/01004/FUL. Proposed student accommodation with carparking (Barnes, Keele Campus) and proposed residential development of 83 dwellings with school drop off point, shop and areas of greenspace (The Hawthorns, Keele Village).",7c33c5477fe09f1182accd5996db0ad3303fd94fd7fcb5ce9b5647b3dc390c04,Newcastle-under-Lyme Borough Council,E07000195
2018-05-22,2017-12-18,local-authority-eng:NEC,KS19,"Land at junction of Church Street and Chapel Street, Silverdale",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O1WRHBBMJ3D00,yes,not owned by a public authority,permissioned,full planning permission,,53.016712,-2.269375,0.12,,,2017-12-18,,16/00088/FUL. Proposed housing development of 6 dwellings,7c33c5477fe09f1182accd5996db0ad3303fd94fd7fcb5ce9b5647b3dc390c04,Newcastle-under-Lyme Borough Council,E07000195
2018-05-22,2017-12-18,local-authority-eng:NEC,KS21,"Chapel Court, Chapel Street, Silverdale",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N8RB31BM4V000,yes,not owned by a public authority,permissioned,full planning permission,,53.015718,-2.268793,0.28,,,2017-12-18,,14/00531/FUL. Erection of 4 houses and 2 flats and associated external works.,7c33c5477fe09f1182accd5996db0ad3303fd94fd7fcb5ce9b5647b3dc390c04,Newcastle-under-Lyme Borough Council,E07000195
2018-05-22,2017-12-18,local-authority-eng:NEC,LW12,"Tadgedale Quarry, Mucklestone Road, Loggerheads",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NHY8TYBMKD200,yes,not owned by a public authority,permissioned,outline planning permission,,52.925334,-2.398772,1.14,,,2017-12-18,,15/00015/OUT - Site consists of brownfield and greenfield land amounting to 5.84 hectares. The site area provided in column J  is an indication of the brownfiled land area only.. Erection of up to 128 dwellings,7c33c5477fe09f1182accd5996db0ad3303fd94fd7fcb5ce9b5647b3dc390c04,Newcastle-under-Lyme Borough Council,E07000195
2018-05-22,2017-12-18,local-authority-eng:NEC,LW36,Land Adjacent The Sheet Anchor Newcastle Road Whitmore ST5 5BU,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OANVPWBMITT00,yes,not owned by a public authority,permissioned,full planning permission,,52.960975,-2.304841,0.48,,,2017-12-18,,16/00609/FUL. The construction of 7 new houses with access road and associated landscaping,7c33c5477fe09f1182accd5996db0ad3303fd94fd7fcb5ce9b5647b3dc390c04,Newcastle-under-Lyme Borough Council,E07000195
2018-05-22,2017-12-18,local-authority-eng:NEC,RC1,"Land at Heathcote St, Kidsgrove",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OSCVPKBMLB800,yes,not owned by a public authority,permissioned,full planning permission,,53.087762,-2.238063,0.27,,,2017-12-18,,17/00552/FUL. Demolition of existing building and erection of 14 dwellinghouses,7c33c5477fe09f1182accd5996db0ad3303fd94fd7fcb5ce9b5647b3dc390c04,Newcastle-under-Lyme Borough Council,E07000195
2018-05-22,2017-12-18,local-authority-eng:NEC,SP15,"Former Site Of Silverdale Station, Station Road, Silverdale",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=LLNJ0UBM4V000,yes,not owned by a public authority,permissioned,full planning permission,,53.016822,-2.276091,0.62,,,2017-12-18,,11/00284/FUL. Erection of twenty three houses,7c33c5477fe09f1182accd5996db0ad3303fd94fd7fcb5ce9b5647b3dc390c04,Newcastle-under-Lyme Borough Council,E07000195
2018-05-22,2017-12-18,local-authority-eng:NEC,TB22,"35 Higherland, Newcastle",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O72N0PBMJZ900,yes,not owned by a public authority,permissioned,full planning permission,,53.007315,-2.234791,0.2,,,2017-12-18,,"16/00405/REM. Application for the approval of the details of appearance, the internal access arrangement, the layout and scale of the development, and the landscaping of the site relating to 15/00077/OUT - Erection of up to 12 dwellings.",7c33c5477fe09f1182accd5996db0ad3303fd94fd7fcb5ce9b5647b3dc390c04,Newcastle-under-Lyme Borough Council,E07000195
2018-05-22,2017-12-18,local-authority-eng:NEC,TC17,"Centurian House, West Street, Newcastle",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NRXT2EBMFNL00,yes,not owned by a public authority,permissioned,full planning permission,,53.01057,-2.222536,0.02,,,2017-12-18,,15/00652/FUL. Development for 6 no. residential 2 bed properties and ground floor office with storage area,7c33c5477fe09f1182accd5996db0ad3303fd94fd7fcb5ce9b5647b3dc390c04,Newcastle-under-Lyme Borough Council,E07000195
2018-05-22,2017-12-18,local-authority-eng:NEC,TC26,"London Rd, Newcastle (former Bristol St Motors)",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OILIFRBMI6Y00,yes,not owned by a public authority,permissioned,full planning permission,,53.005567,-2.221949,1.41,,,2017-12-18,,16/01106/FUL - student accommodation. Redevelopment of the site for 499 apartments (comprising of student accommodation),7c33c5477fe09f1182accd5996db0ad3303fd94fd7fcb5ce9b5647b3dc390c04,Newcastle-under-Lyme Borough Council,E07000195
2018-05-22,2017-12-18,local-authority-eng:NEC,TC32,"Newcastle Baptist Church, London Road, Newcastle",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N7MNLEBM4V000,yes,not owned by a public authority,permissioned,full planning permission,,53.007668,-2.222629,0.09,,,2017-12-18,,"14/00477/FUL. Demolition of former Newcastle Baptist Church and erection of residential apartment development containing 14 no. 2 bed units and 8 no. 1 bed units, formation of new access and associated car parking",7c33c5477fe09f1182accd5996db0ad3303fd94fd7fcb5ce9b5647b3dc390c04,Newcastle-under-Lyme Borough Council,E07000195
2018-05-22,2017-12-18,local-authority-eng:NEC,TK12,"Chester Road (former Talke Library), Talke",https://www.newcastle-staffs.gov.uk/sites/default/files/IMCE/Planning/Planning_Policy/NonLocal/TK12.pdf,yes,not owned by a public authority,not permissioned,,,53.074076,-2.256176,0.11,,,2017-12-18,,,7c33c5477fe09f1182accd5996db0ad3303fd94fd7fcb5ce9b5647b3dc390c04,Newcastle-under-Lyme Borough Council,E07000195
2018-05-22,2017-12-18,local-authority-eng:NEC,TK22,"Former Talke Social Club, Coal Pit Hill, Talke",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=JUHD8XBM06500,yes,not owned by a public authority,permissioned,full planning permission,,53.077212,-2.26215,0.03,,,2017-12-18,,08/00014/FUL. Amendment to approved scheme of residential development for plots 4 and 5,7c33c5477fe09f1182accd5996db0ad3303fd94fd7fcb5ce9b5647b3dc390c04,Newcastle-under-Lyme Borough Council,E07000195
2018-05-22,2017-12-18,local-authority-eng:NEC,WL15,"Priory Day Centre, Lymewood Grove, Newcastle",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N4FSTHBM4V000,yes,not owned by a public authority,permissioned,full planning permission,,53.006956,-2.229897,0.66,,,2017-12-18,,14/00284/FUL. Demolition of the redundant day care centre and the construction of 13 new single storey dwellings,7c33c5477fe09f1182accd5996db0ad3303fd94fd7fcb5ce9b5647b3dc390c04,Newcastle-under-Lyme Borough Council,E07000195
2019-10-20,2018-12-11,local-authority-eng:NEC,CT9,"Hulston Site, Birch House Road, Chesterton, Newcastle-under-Lyme",https://www.newcastle-staffs.gov.uk/sites/default/files/IMCE/Planning/Planning_Policy/NonLocal/CT9.pdf,,not owned by a public authority,not permissioned,,,53.047141,-2.255443,0.61,,,2018-12-11,,Has a resolution to grant planning permission subject to the entering into a section 106 agreement 17/01033/FUL,3469e810e711ee2b96c597a3117973f91389db8456d5b1e87223f5ba2c63071f,Newcastle-under-Lyme Borough Council,E07000195
2019-10-20,2018-12-11,local-authority-eng:NEC,KL16,"Pepper Street, Keele",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P6CXZXBMGZH00,yes,not owned by a public authority,permissioned,reserved matters approval,,53.013843,-2.293089,14.16,,,2018-12-11,,"18/00262/REM. Application for approval of reserved matters for layout, scale, appearance and landscaping for the erection of 100 Dwellings",3469e810e711ee2b96c597a3117973f91389db8456d5b1e87223f5ba2c63071f,Newcastle-under-Lyme Borough Council,E07000195
2019-10-20,2018-12-11,local-authority-eng:NEC,TB5,"Keele Road, Newcastle (Hamptons Scrapyard and land to the West)",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NGH9TABMHXZ00,,not owned by a public authority,permissioned,outline planning permission,,53.008046,-2.250106,4.97,,,2018-12-11,,14/00948/OUT. Residential development of up to 138 dwellings,3469e810e711ee2b96c597a3117973f91389db8456d5b1e87223f5ba2c63071f,Newcastle-under-Lyme Borough Council,E07000195
2019-10-20,2018-12-11,local-authority-eng:NEC,TB6,"Former Pool Dam Pub Site, Orme Road, Poolfields, Newcastle",https://www.newcastle-staffs.gov.uk/sites/default/files/IMCE/Planning/Planning_Policy/NonLocal/TB6.pdf,,not owned by a public authority,not permissioned,,,53.009562,-2.243557,0.34,,,2018-12-11,,Site promoted by registered provider,3469e810e711ee2b96c597a3117973f91389db8456d5b1e87223f5ba2c63071f,Newcastle-under-Lyme Borough Council,E07000195
2019-10-20,2018-12-11,local-authority-eng:NEC,TB7,"Orme Road, (Orme Centre)",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ODUO4UBMGWD00,yes,not owned by a public authority,permissioned,full planning permission,,53.008823,-2.231677,0.36,,,2018-12-11,,"16/00796/OUT - Proposal has, in part, Full and Outline consent. Full planning permission for the conversion of former Orme Centre into student accommodation, demolition of single storey toilet block and other attached buildings and red brick schoolroom; and outline planning permission for the erection of a new building to provide student accommodation",3469e810e711ee2b96c597a3117973f91389db8456d5b1e87223f5ba2c63071f,Newcastle-under-Lyme Borough Council,E07000195
2019-10-20,2018-12-11,local-authority-eng:NEC,TC14,Nelson Place (Jubilee Baths),https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ON9XYRBMJG400,yes,not owned by a public authority,permissioned,full planning permission,,53.012437,-2.223279,0.19,,,2018-12-11,,"17/00252/FUL. Demolition of former swimming baths and construction of 273 room student development with associated communal area and car parking, alternative to Planning Approval 15/00166/FUL",3469e810e711ee2b96c597a3117973f91389db8456d5b1e87223f5ba2c63071f,Newcastle-under-Lyme Borough Council,E07000195
2019-10-20,2018-12-11,local-authority-eng:NEC,TC34,"2-4 Marsh Parade, Newcastle Under Lyme, Staffordshire, ST5 1",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OM4WXBBMHAI00,yes,not owned by a public authority,permissioned,full planning permission,,53.011601,-2.219376,0.1,,,2017-12-18,,17/00179/FUL. Proposed demolition of existing buildings and the erection of a 4-storey apartment block with parking,3469e810e711ee2b96c597a3117973f91389db8456d5b1e87223f5ba2c63071f,Newcastle-under-Lyme Borough Council,E07000195
2019-10-20,2018-12-11,local-authority-eng:NEC,TC36,"Former Savoy Cinema / Metropolis Nightclub, Newcastle Under Lyme, Staffordshire, ST5 1QQ",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OM35BKBMH7A00,yes,not owned by a public authority,permissioned,full planning permission,,53.010403,-2.227635,0.09,,,2018-12-11,,17/00174/FUL. Demolition of the former Savoy Cinema/Metropolis Nightclub and erection of a 13 storey student accommodation building comprising 227 units.,3469e810e711ee2b96c597a3117973f91389db8456d5b1e87223f5ba2c63071f,Newcastle-under-Lyme Borough Council,E07000195
2019-10-20,2018-12-11,local-authority-eng:NEC,TC39,"Enjoy Car Life Site, Blackfriars Road, Newcastle",https://www.newcastle-staffs.gov.uk/sites/default/files/IMCE/Planning/Planning_Policy/NonLocal/TC39.pdf,,not owned by a public authority,not permissioned,,,53.008835,-2.230591,0.3,,,2018-12-11,,,3469e810e711ee2b96c597a3117973f91389db8456d5b1e87223f5ba2c63071f,Newcastle-under-Lyme Borough Council,E07000195
2019-10-20,2018-12-11,local-authority-eng:NEC,TC40,"Car Park, Blackfriars Road, Newcastle",https://www.newcastle-staffs.gov.uk/sites/default/files/IMCE/Planning/Planning_Policy/NonLocal/TC40.pdf,,owned by a public authority,not permissioned,,,53.008714,-2.229828,0.2,,,2018-12-11,,,3469e810e711ee2b96c597a3117973f91389db8456d5b1e87223f5ba2c63071f,Newcastle-under-Lyme Borough Council,E07000195
2019-10-20,2018-12-11,local-authority-eng:NEC,TC7,"Land bound by Ryecroft, Ryebank, Merrial Street, Corporation Street & Liverpool Road, Newcastle",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OTPE9ZBMFYL00,,owned by a public authority,not permissioned,,,53.013172,-2.228141,1.91,,,2018-12-11,,"17/00637/FUL - Has a resolution to grant planning permission subject to the entering into a section 111  and 106 agreement. Demolition of existing buildings and construction of a mixed use development comprising student accommodation, retail shops (Use Class A1), food & drink and leisure uses (Use Classes A3/A4/A5/D1/D2), financial and professional services (Use Class A2), car parking, landscaping, highway improvements including to Corporation Street and other associated works",3469e810e711ee2b96c597a3117973f91389db8456d5b1e87223f5ba2c63071f,Newcastle-under-Lyme Borough Council,E07000195
2019-10-20,2018-12-11,local-authority-eng:NEC,TK11,"Wedgwood Road, Kidsgrove",https://www.newcastle-staffs.gov.uk/sites/default/files/IMCE/Planning/Planning_Policy/NonLocal/TK11.pdf,,not owned by a public authority,not permissioned,,,53.073481,-2.257074,0.25,,,2018-12-11,,Site promoted by registered provider,3469e810e711ee2b96c597a3117973f91389db8456d5b1e87223f5ba2c63071f,Newcastle-under-Lyme Borough Council,E07000195
2020-01-02,2019-12-12,local-authority-eng:NEC,AB29,"Land at Wedgewood Avenue, Wood Lane",,,not owned by a public authority,not permissioned,,,53.04953,-2.284465,0.16,,,2019-12-12,,Site promoted by registered provider,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746,Newcastle-under-Lyme Borough Council,E07000195
2020-01-02,2019-12-12,local-authority-eng:NEC,BL7,West Avenue (North West Site) Kidsgrove,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PYA1YPBM01S00,,not owned by a public authority,pending decision,full planning permission,,53.087567,-2.267113,0.98,,,2019-12-12,,"19/00760/FUL - Residential development for 71 dwellings, 53 dwellinghouses and 18 apartments. Pending decision",a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746,Newcastle-under-Lyme Borough Council,E07000195
2020-01-02,2019-12-12,local-authority-eng:NEC,CH12,"Land between Johnson Avenue and Liverpool Road, Cross Heath",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=KEA2Q4BM06500,,not owned by a public authority,permissioned,full planning permission,,53.027163,-2.236159,0.23,,,2019-12-12,,09/00045/FUL - Demolition of existing bungalow and erection of eight dwellings,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746,Newcastle-under-Lyme Borough Council,E07000195
2020-01-02,2019-12-12,local-authority-eng:NEC,CT12,"Dragon Square, Rosevale Court",,,not owned by a public authority,not permissioned,,,53.043811,-2.253582,0.35,,,2019-12-12,,Site promoted by registered provider,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746,Newcastle-under-Lyme Borough Council,E07000195
2020-01-02,2019-12-12,local-authority-eng:NEC,HM28,"Land off East Lawns, Betley",,,not owned by a public authority,not permissioned,,,53.036595,-2.366432,0.23,,,2019-12-12,,Site promoted by registered provider,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746,Newcastle-under-Lyme Borough Council,E07000195
2020-01-02,2019-12-12,local-authority-eng:NEC,HM9,"Minnie Close, Halmerend (Working Mens Club)",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PN6GFYBMMY100,yes,not owned by a public authority,permissioned,full planning permission,,53.039266,-2.298715,0.23,,,2019-12-12,,19/00117/FUL - Proposed demolition of existing Working Mens Club and the development of 7 new dwelling houses,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746,Newcastle-under-Lyme Borough Council,E07000195
2020-01-02,2019-12-12,local-authority-eng:NEC,KL28,"Horwood Hall, Keele University",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PEU67UBM03400,yes,not owned by a public authority,permissioned,full planning permission,,53.000961,-2.273372,7.25,,,2019-12-12,,18/00698/FUL - Demolition of 732 student bed-spaces and the erection of 20 new buildings to provide 1685 student bedrooms (1706 student bed-spaces),a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746,Newcastle-under-Lyme Borough Council,E07000195
2020-01-02,2019-12-12,local-authority-eng:NEC,KL29,"Lindsey Hall, Keele University",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PEU67UBM03400,yes,not owned by a public authority,permissioned,full planning permission,,53.000961,-2.273372,3.66,,,2019-12-12,,18/00698/FUL - Demolition of 732 student bed-spaces and the erection of 20 new buildings to provide 1685 student bedrooms (1706 student bed-spaces),a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746,Newcastle-under-Lyme Borough Council,E07000195
2020-01-02,2019-12-12,local-authority-eng:NEC,KL30,"Barnes Hall, Keele University",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PEU67UBM03400,yes,not owned by a public authority,permissioned,full planning permission,,53.000961,-2.273372,5.25,,,2019-12-12,,18/00698/FUL - Demolition of 732 student bed-spaces and the erection of 20 new buildings to provide 1685 student bedrooms (1706 student bed-spaces),a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746,Newcastle-under-Lyme Borough Council,E07000195
2020-01-02,2019-12-12,local-authority-eng:NEC,KS16,"The Forge, Knutton Lane, Knutton",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PIJR7HBMFHN00,yes,not owned by a public authority,permissioned,full planning permission,,53.016196,-2.245237,0.68,,,2019-12-12,,18/00932/FUL - Demolition of existing bungalows and construction of 30 affordable dwellings,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746,Newcastle-under-Lyme Borough Council,E07000195
2020-01-02,2019-12-12,local-authority-eng:NEC,KS18,Land at Nash Street Knutton,,,not owned by a public authority,not permissioned,,,53.020056,-2.248076,0.3,,,2019-12-12,,09/00092/OUT - Erection of 24 dwelling houses. Now lapsed,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746,Newcastle-under-Lyme Borough Council,E07000195
2020-01-02,2019-12-12,local-authority-eng:NEC,MB12,"Stoneyfields Court, May Bank",,,not owned by a public authority,not permissioned,,,53.016442,-2.215873,0.12,,,2019-12-12,,Site promoted by registered provider,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746,Newcastle-under-Lyme Borough Council,E07000195
