resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0011,"Cordage Mill, Convamore Road, Grimsby",,,not owned by a public authority,not permissioned,,,53.56206,-0.0729,3.22,113,113,2017-10-18,,"'The site incorporates a grade II listed building, is in Flood Zone 3 and carries a potential for contamination due to its historical use as a mill. However the development of the site gives an opportunity to bring a listed building back into use.''",626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0012,"Former Western School site, Cambridge Road, Grimsby",,yes,owned by a public authority,permissioned,planning permission granted under an order,,53.556057,-0.121135,10.38,,,2017-10-18,,"'To be interpreted as brownfield, the football fields should be omitted from the site area. Therefore the total site area with the potential for permission in principle is 3.96ha''. 'Outline permission for LDO,  erection of buildings and / or use of Land for Class A1, A2, A3, B1, C3 and D1 uses.''",626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0013,"Land off College Street, Grimsby",,yes,not owned by a public authority,permissioned,full planning permission,,53.560542,-0.094392,0.43,,,2017-10-18,,. Erect 10 three bedroom and 3 four bedroom dwellings.,626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0015,"Land at north west of Diana Princess of Wales Hospital site, Grimsby",,,not owned by a public authority,not permissioned,,,53.549324,-0.099545,0.5,19,19,2017-10-18,,,626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0016,"Fletchers Yard, Wellowgate, Grimsby",,yes,not owned by a public authority,not permissioned,,,53.562555,-0.088684,0.18,12,12,2017-10-18,,,626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0017,"Land at Willows Farm, Immingham",,,not owned by a public authority,not permissioned,,,53.60727,-0.22463,0.66,8,8,2017-10-18,,,626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0018,"Land at 65 Park Street/brereton Avenue, Cleethorpes",,yes,not owned by a public authority,not permissioned,,,53.56946,-0.05799,0.18,,,2017-10-18,,"'planning permission available upon appeal, DC/729/12/SSU.''",626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0020,"Land at Trenchard close, Immingham",,yes,not owned by a public authority,permissioned,full planning permission,,53.61836,-0.198563,0.34,18,18,2017-10-18,,. Erect 18 dwellings.,626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0021,"29-31 Chantry Lane, Grimsby",,yes,not owned by a public authority,permissioned,full planning permission,,53.564568,-0.09258,0.08,11,11,2017-10-18,,. Change of use into eleven residential units,626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0022,"Former leaking boot public house, Grimsby Road and Suggitts Lane, Cleethorpes",,yes,not owned by a public authority,permissioned,full planning permission,,53.566515,-0.041707,0.27,21,21,2017-10-18,,"'Approved conditions and signing of S106.''. Erection of 15 four bedroom, 4 three bedroom and 2 two bedroom dwellings",626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0027,"Land at Utgrad Way, Grimsby",,yes,not owned by a public authority,permissioned,full planning permission,,53.54324,-0.10274,0.2,,,2017-10-18,,. Erect 4 pairs of semi-detached dwellings,626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0028,"7 Barkhouse Lane, Cleethorpes",,yes,not owned by a public authority,permissioned,full planning permission,,53.55578,-0.02584,0.81,,,2017-10-18,,. Erect 6 dwellings and 2 apartments,626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0030,"Land at Station Road, Stallingborough",,yes,not owned by a public authority,permissioned,outline planning permission,,53.58639,-0.18433,0.58,,,2017-10-18,,"Approved conditions and signing of S106. Erect 4 detached bungalows, 2 pairs of semi-detached bungalows and 2 pairs of link semi-detached houses",626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0031,"St James Tennis club, Hereford Avenue, Grimsby",,yes,not owned by a public authority,permissioned,outline planning permission,,53.55325,-0.09778,0.15,1,4,2017-10-18,,'Approved conditions and signing of S106''. Erect up to 4 dwellings,626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0032,"garages Service Road 8, Grimsby",,yes,not owned by a public authority,permissioned,full planning permission,,53.5718,-0.12356,0.16,5,5,2017-10-18,,'DM/1312/14/FUL refused on the grounds of unacceptable loss of parking and excessive quantity of new development on a tightly constrained site. However an appeal has been allowed subject to conditions.''. Erect 5 dwellings,626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0033,"r/o 73 Sea View Street, Cleethorpes",,yes,not owned by a public authority,permissioned,outline planning permission,,53.55669,-0.02761,0.14,1,9,2017-10-18,,. Development of up to 9 two/three storey dwellings,626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0034,"Land adjacent to 103 Roberts Street, Grimsby",,yes,not owned by a public authority,permissioned,full planning permission,,53.56632,-0.06375,0.084,4,4,2017-10-18,,. Erect four terraced houses,626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0035,"279 Willingham Street, Grimsby",,yes,not owned by a public authority,permissioned,full planning permission,,53.55966,-0.07799,0.05,4,4,2017-10-18,,. Erect 4 two bedroom self contained dwellings,626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0037,"Land at Norfolk Lane, Cleethorpes",,yes,not owned by a public authority,permissioned,full planning permission,,53.56403,-0.03243,0.09,5,5,2017-10-18,,. Erect 5 dwellings,626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0038,"The Oak Tree, Norwich Avenue, Grimsby",,yes,not owned by a public authority,permissioned,full planning permission,,53.55214,-0.10851,0.255,9,9,2017-10-18,,. Erect 9 dwellings,626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2018-05-22,2017-10-18,local-authority-eng:NEL,BS0039,"r/o 59 Cheapside, Waltham",,yes,not owned by a public authority,permissioned,outline planning permission,,53.5136,-0.09826,0.17,3,3,2017-10-18,,. Erect 3 dwellings,626c5e7fe3c98f251ad067e699b8f2a8b58916650cca4409d81cd54e2b1e135f,North East Lincolnshire Council
2019-11-29,2017-10-21,local-authority-eng:NEL,BS0040,"Land at South of Humberston Avenue, Humberston",,yes,not owned by a public authority,permissioned,full planning permission,,53.52665,-0.034569,0.181,425,425,2017-10-21,,Planning Permission appears to have now lapsed.. Erect 4 Dwellings,60a1617cecfc7e86d05329c7cd8cb5983b1efc5884d5074b18caa9160bfee537,North East Lincolnshire Council
2019-11-29,2018-10-22,local-authority-eng:NEL,BS0045,"R/O Helsenor Cheapside, Waltham",,yes,not owned by a public authority,pending decision,reserved matters approval,,53.503337,-0.08687,0.026,7,7,2018-10-22,,". Erection of seven dwellings, including garages, landscaping, access and extension to footpath",60a1617cecfc7e86d05329c7cd8cb5983b1efc5884d5074b18caa9160bfee537,North East Lincolnshire Council
2019-11-29,2018-10-22,local-authority-eng:NEL,BS0046,20 Yarra Road,,yes,not owned by a public authority,permissioned,full planning permission,,53.558316,-0.02,0.14,3,5,2018-10-22,,. Change of use from 5 flats to create 3 larger flats with various alterations and extensions including additional dormer windows to front and side and second floor extension to rear.,60a1617cecfc7e86d05329c7cd8cb5983b1efc5884d5074b18caa9160bfee537,North East Lincolnshire Council
2019-11-29,2018-10-22,local-authority-eng:NEL,BS0047,Wentworth House,,yes,not owned by a public authority,permissioned,full planning permission,,53.58751,-0.193348,0.97,7,7,2018-10-22,,". Demolish existing outbuildings, erect 7 dwellings to include the installation of rooflights, garaging, landscaping, access road and turning area, bin store and the erection of garage to serve existing dwelling",60a1617cecfc7e86d05329c7cd8cb5983b1efc5884d5074b18caa9160bfee537,North East Lincolnshire Council
2019-11-29,2018-10-22,local-authority-eng:NEL,BS0049,Land at Church Lane,,yes,,not permissioned,other,,53.556593,-0.054453,0.573,30,30,2018-10-22,,". Provision of 30 dwellings, a research & development office, three communal greenhouses with associated landscaping & access & drilling for geothermal heating including installation of temporary ancillary equipmen",60a1617cecfc7e86d05329c7cd8cb5983b1efc5884d5074b18caa9160bfee537,North East Lincolnshire Council
2019-11-29,2018-11-01,local-authority-eng:NEL,BS0052,Rear of 110 Harold Street,,yes,not owned by a public authority,permissioned,outline planning permission,,53.567512,-0.058985,0.09,8,8,2018-11-01,,. Demolish existing commercial building. Erect 8 Dwellings,60a1617cecfc7e86d05329c7cd8cb5983b1efc5884d5074b18caa9160bfee537,North East Lincolnshire Council
2019-11-29,2018-11-01,local-authority-eng:NEL,BS0058,Land at Rear 184 Humberston,,yes,not owned by a public authority,permissioned,reserved matters approval,,53.526618,-0.0335,1.25,30,30,2018-11-01,,". Reserved Matters application pursuant to DM/0973/14/OUT (Outline application for residential development for up to 30 dwellings,  with all matters reserved (Amended Layout Plan dated July 2015)) to erect one dwelling on Plot 1",60a1617cecfc7e86d05329c7cd8cb5983b1efc5884d5074b18caa9160bfee537,North East Lincolnshire Council
2019-11-29,2018-11-01,local-authority-eng:NEL,BS0061,46 & 50 Humberston Avenue,,yes,not owned by a public authority,permissioned,permission in principle,,53.525316,-0.049449,0.24,3,3,2018-11-01,,". Erection of three dwellings to include garages, access and associated works.",60a1617cecfc7e86d05329c7cd8cb5983b1efc5884d5074b18caa9160bfee537,North East Lincolnshire Council
2019-11-29,2018-11-01,local-authority-eng:NEL,BS0066,Land Adj To South Sea Lane Barns,,yes,not owned by a public authority,permissioned,full planning permission,,53.523488,-0.023085,0.24,2,2,2018-11-01,,. Erect 2 dwellings and car parking barn,60a1617cecfc7e86d05329c7cd8cb5983b1efc5884d5074b18caa9160bfee537,North East Lincolnshire Council
2019-11-29,2018-11-01,local-authority-eng:NEL,BS0067,"Willows Centre, Barnmouth Drive",,yes,not owned by a public authority,permissioned,other,,53.569174,-0.12834,0.519,8,8,2018-11-01,,. Change of use from residential care home to 7 houses and 1 flat.,60a1617cecfc7e86d05329c7cd8cb5983b1efc5884d5074b18caa9160bfee537,North East Lincolnshire Council
2019-12-19,2019-11-06,local-authority-eng:NEL,BS0068,"183-185 Cleethorpe Road, Grimsby",,yes,not owned by a public authority,permissioned,full planning permission,,53.574679,-0.068895,0.02,6,6,2019-11-06,,"Convert two existing ground floor retail units into three retails units with residential accommodation at first and second floor level including six self-contained flats, erect an extension at second floor to the side and rear and various external alterations (Planning application reference DM/0111/18/FUL).",5468cd3bd8482633be5a3dd547b51124836fd11ff1986766fc9e503bff653e9e,North East Lincolnshire Council
2019-12-19,2019-11-06,local-authority-eng:NEL,BS0069,"138-140 Cleethorpe Road, Grimsby",,yes,not owned by a public authority,permissioned,full planning permission,,53.57459,-0.070651,0.01,5,5,2019-11-06,,Under construction (Planning application reference DM/0326/18/FUL).,5468cd3bd8482633be5a3dd547b51124836fd11ff1986766fc9e503bff653e9e,North East Lincolnshire Council
2019-12-19,2019-11-06,local-authority-eng:NEL,BS0070,"3 Hainton Avenue, Grimsby",,yes,not owned by a public authority,permissioned,full planning permission,,53.566913,-0.074534,0.02,5,5,2019-11-06,,Under construction (Planning application reference DM/0620/18/FUL).,5468cd3bd8482633be5a3dd547b51124836fd11ff1986766fc9e503bff653e9e,North East Lincolnshire Council
2019-12-19,2019-11-06,local-authority-eng:NEL,BS0071,"Eleanor House, Eleanor Street, Grimsby",,yes,not owned by a public authority,permissioned,full planning permission,,53.56704,-0.071855,0.09,9,9,2019-11-06,,Conversion/alterations to existing residential care home and extension to outbuilding to provide 9 self-contained flats with parking landscaping and associated works (Planning application reference DM/0791/19/FUL).,5468cd3bd8482633be5a3dd547b51124836fd11ff1986766fc9e503bff653e9e,North East Lincolnshire Council
2019-12-19,2019-11-06,local-authority-eng:NEL,BS0072,"Toll Bar Farm, Louth Road, New Waltham",,yes,not owned by a public authority,permissioned,full planning permission,,53.524869,-0.078011,0.29,6,6,2019-11-06,,Under construction (Planning application reference DM/0635/17/FUL).,5468cd3bd8482633be5a3dd547b51124836fd11ff1986766fc9e503bff653e9e,North East Lincolnshire Council
