resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name,lad17nm
2019-12-01,2018-12-13,local-authority-eng:SLG,br66,"288-290, High Street, Slough, SL1 1NB",http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br66.pdf,,,permissioned,full planning permission,,51.507174,-0.585972,0.03,,,2018-12-13,,"P/01347/006, P/01347/007. Redevelopment of site to provide 12no. flats. A2 and A3 commercial units to be remodelled. || Improvement to existing building; enlargement to existing B1a unit and construction of 4 additional storeys to existing building to provide with 12 flats (8 x 1 bed and 4 x 2 bed flats)",ea0c72de28fa2181f7a4bb172b542a89631bd6aa439f40c1a699d2a71dc659d6,Slough Borough Council,E06000039
2019-12-01,2018-12-13,local-authority-eng:SLG,br67,"226, High Street, Slough, SL1 1JS",http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br67.pdf,,,permissioned,full planning permission,,51.507598,-0.589261,0.04,,,2018-12-13,,"P/02465/014. Construction of four storey detached building to accommodate retail (Class A1) to the front end at ground floor level, and residential flats/ studio apartments above, (1 No. 2 bed flat; 6 No. One bed flats; 7 No Studio apartments). Bin store and cycle parking within the rear end of the ground floor.",ea0c72de28fa2181f7a4bb172b542a89631bd6aa439f40c1a699d2a71dc659d6,Slough Borough Council,E06000039
2019-12-01,2018-12-13,local-authority-eng:SLG,br68,"277 & 279, High Street, Slough, SL1 1BN",http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br68.pdf,,,not permissioned,,,51.507881,-0.587453,0.08,,,2018-12-13,,PreApp/00677. Construction of 68 residential units.,ea0c72de28fa2181f7a4bb172b542a89631bd6aa439f40c1a699d2a71dc659d6,Slough Borough Council,E06000039
2019-12-01,2018-12-13,local-authority-eng:SLG,br69,"22-26 Windsor Road, Slough, SL1 2EJ",http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br69.pdf,,,not permissioned,,,51.508699,-0.59628,0.05,,,2018-12-13,,cfs70. Circa 14 private flats with commercial fronting Windsor Road.,ea0c72de28fa2181f7a4bb172b542a89631bd6aa439f40c1a699d2a71dc659d6,Slough Borough Council,E06000039
2019-12-01,2018-12-13,local-authority-eng:SLG,br70,"Maple House, 95, High Street, Slough, SL1 1DH",http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br70.pdf,,,permissioned,full planning permission,,51.509667,-0.595025,0.12,,,2018-12-13,,"P/02844/008. Change of use to part of first floor from clinic, health centre (Use Class D1) to residential (Use Class C3). 5no flats (comprising of 2x1 bed flats & 3xstudios) with bin store and cycle store to the rear.",ea0c72de28fa2181f7a4bb172b542a89631bd6aa439f40c1a699d2a71dc659d6,Slough Borough Council,E06000039
2019-12-01,2018-12-13,local-authority-eng:SLG,br71,"68-76, Alpha Street South, Slough, SL1 1QX",http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br71.pdf,,,permissioned,full planning permission,,51.504965,-0.589387,0.07,,,2018-12-13,,P/02161/021. Demolition of existing building. Construction of a detached two storey block of 6 residential flats (6no. 1 bed) with associated parking and landscaping.,ea0c72de28fa2181f7a4bb172b542a89631bd6aa439f40c1a699d2a71dc659d6,Slough Borough Council,E06000039
2019-12-01,2018-12-13,local-authority-eng:SLG,br72,"165, Chalvey Grove, Slough, Berkshire, SL1 2TD",http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br72.pdf,,,permissioned,full planning permission,,51.506419,-0.618356,0.08,,,2018-12-13,,P/09425/002. Construction of 5 new detached dwellings (4 x 3 three bedroom & 1 x 2 bedroom) with associated car parking,ea0c72de28fa2181f7a4bb172b542a89631bd6aa439f40c1a699d2a71dc659d6,Slough Borough Council,E06000039
2019-12-01,2018-12-13,local-authority-eng:SLG,br73,"7, Windsor Road, Slough, SL1 2DX",http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br73.pdf,,,permissioned,full planning permission,,51.508443,-0.595622,0.04,,,2018-12-13,,F/06466/009. Prior approval notification for change of use from offices (B1) to 19no residential flats (C3). http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf,ea0c72de28fa2181f7a4bb172b542a89631bd6aa439f40c1a699d2a71dc659d6,Slough Borough Council,E06000039
2019-12-01,2018-12-13,local-authority-eng:SLG,br74,"WESTMINSTER HOUSE, 31-37, WINDSOR ROAD, SLOUGH, BERKS., SL1 2EL",http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br74.pdf,,,permissioned,full planning permission,,51.507192,-0.595564,0.06,,,2018-12-13,,P/02278/018. Construction of a 5 storey building to provide 17 no. flats on land to the rear of 31-37 Windsor Road together with 6 no. car parking spaces.,ea0c72de28fa2181f7a4bb172b542a89631bd6aa439f40c1a699d2a71dc659d6,Slough Borough Council,E06000039
2019-12-01,2018-12-13,local-authority-eng:SLG,br75,"Land R/O, 7, Windsor Road, Slough, SL1 1JL",http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br75.pdf,,,permissioned,full planning permission,,51.508355,-0.595339,0.03,,,2018-12-13,,P/02586/001. Construction of a 9 storey building with basement to accommodate 24no. flats (2 bedrooms) with associated bin and cycle storage and 3 no. parking spaces to be retained and annex office (B1A) on ground floor at rear and associated works.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf,ea0c72de28fa2181f7a4bb172b542a89631bd6aa439f40c1a699d2a71dc659d6,Slough Borough Council,E06000039
2019-12-01,2018-12-13,local-authority-eng:SLG,br76,"CIPPENHAM COURT, CIPPENHAM LANE, SLOUGH, BERKS, SL1 5AU",http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br76.pdf,,,permissioned,full planning permission,,51.513068,-0.627985,0.11,,,2018-12-13,,"P/04442/045. Conversion of existing offices to 9 no. residential units (7x1bed, x 2x2bed), including alterations to building and changes to landscaping.",ea0c72de28fa2181f7a4bb172b542a89631bd6aa439f40c1a699d2a71dc659d6,Slough Borough Council,E06000039
2019-12-01,2018-12-13,local-authority-eng:SLG,br77,Mill Street South,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br77.pdf,,mixed ownership,not permissioned,,,51.513292,-0.591331,3.38,,,2018-12-13,,oth141. Residential/mixed use. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJJX-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKQ-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKT-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf,ea0c72de28fa2181f7a4bb172b542a89631bd6aa439f40c1a699d2a71dc659d6,Slough Borough Council,E06000039
2019-12-01,2018-12-13,local-authority-eng:SLG,br78,"Trade Sales and Bath Road, Cippenham",http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br78.pdf,,mixed ownership,not permissioned,,,51.520115,-0.641736,4.84,,,2018-12-13,,SKL01. Residential or residential led mixed use.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJLH-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf,ea0c72de28fa2181f7a4bb172b542a89631bd6aa439f40c1a699d2a71dc659d6,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br100,"Star & Garter, Park Street, Colnbrook, Slough, SL3 0JF",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,,permissioned,full planning permission,,51.482644,-0.521095,0.12,0,0,2019-12-06,,P/14825/008. Demolition of existing building (The Smithy) and construction detached building comprising a cafĂ© at ground floor with external seating (A3 Use Class); and 6no. residential flats (C3 Use Class) above within the first floor and roof void (4,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br101,"113, High Street, Slough, SL1 1DH",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,,permissioned,full planning permission,,51.50957,-0.594782,0.04,0,0,2019-12-06,,"P/08089/009. Demolition of existing building and erection of a four storey building providing 1no commercial unit (A1) at ground floor and 6no. residential units (6 x 2 bed) above, with associated cycle and refuse storage.",c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br102,"Land R/O, 184, Chalvey Grove, Slough, Berkshire, SL1 2TE",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,,permissioned,full planning permission,,51.505908,-0.619403,0.11,0,0,2019-12-06,,P/00507/009. DEMOLITION OF EXISTING DWELLING (186 CHALVEY GROVE) AND ERECTION OF A PAIR OF TWO STOREY SEMI DETACHED PROPERTIES COMPRISING THREE BEDROOMS WITH ASSOCIATED PARKING AND AMENITY SPACE FRONTING CHALVEY GROVE AND ERECTION OF TWO PAIRS OF THREE,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br103,"Unit 1, 94, Farnham Road, Slough, Berkshire, SL1 3FQ",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,permissioned,full planning permission,,51.516238,-0.612687,0.11,0,0,2019-12-06,,"F/00170/020. Prior Approval Notification of Change of use at first, second and third floor of existing building from B1(a) (Office) to C3 (Residential) of 21 units.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKN-e-e.pdf",c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br104,"7-9, Church Street, Slough, Berkshire, SL1 1PQ",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,permissioned,full planning permission,,51.508167,-0.592976,0.08,0,0,2019-12-06,,P/05393/012. Extension and additional storeys for 11 flats.,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br105,"Herschel House, 58, Herschel Street, Slough, SL1 1PG",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,permissioned,full planning permission,,51.507974,-0.595128,0.08,0,0,2019-12-06,,F/11071/005. Change of use to residential,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br106,"283-285 High Street, Slough, SL1 1BD",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,not permissioned,,,51.507784,-0.586963,0.03,0,0,2019-12-06,,PreApp/1184. Rear extension and conversion into flats and storage space at ground floor.,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br107,"Kingfisher Court, Farnham Road, Slough, SL2 1JF",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,permissioned,outline planning permission,,51.528956,-0.617689,0.04,0,0,2019-12-06,,P/01935/046. Outline PP for flats.,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br108,"2&2A, Chalvey Road East, Slough, SL1 2LX",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,,not permissioned,,,51.506234,-0.603518,0.06,0,0,2019-12-06,,PreApp/1150. Redevelopment of existing site to provide 8no residential apartments.,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br109,"Tithe Barn, Tithe Court, Slough, SL3 8AS",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,,not permissioned,,,51.49931,-0.542665,0.12,0,0,2019-12-06,,PreApp/1149. Retrospective change of use from office to 9no. residential apartments,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br110,"396, Bath Road, Slough, SL1 6JA",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,not permissioned,,,51.52036,-0.643717,0.17,0,0,2019-12-06,,PreApp/1180. Demolition of existing building and construction of apartments.,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br111,"39-41, Elmshott Lane, Slough, SL1 5QU",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,not permissioned,,,51.517237,-0.645031,0.12,0,0,2019-12-06,,"PreApp/1189. Redevelop the site, remaining commercial use at ground floor with residentail units above",c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br112,"Land at Langley College, Slough, SL3 8BY",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,not permissioned,,,51.504281,-0.545765,0.96,0,0,2019-12-06,,"PreApp/1154. Demolition of existing building and construction of 122 flats, new car parking, access, parking and landscaping.",c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br79,"155-161, Farnham Road, Slough, Berkshire, SL1 4XP",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,permissioned,full planning permission,,51.524446,-0.615915,0.1,0,0,2019-12-06,,F/01077/023. Change of use from B1 office to C3 residential.,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br80,"15, Bath Road, Slough, SL1 3UF",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,permissioned,full planning permission,,51.510914,-0.603589,0.26,0,0,2019-12-06,,"F/06033/016, PreApp/1199. A change of use from offices to 29no. flats and extension (24).",c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br81,"Land rear of 9-15, High Street, Slough, Berkshire, SL1 1DY",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,,permissioned,full planning permission,,51.511051,-0.59871,0.04,0,0,2019-12-06,,P/06865/012. Construction of a 6 storey building to provide 8no. 1 bed & 6no. 2 bed flats with 6no. undercroft parking spaces.,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br82,"186-188, High Street, Slough, SL1 1JS",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,permissioned,full planning permission,,51.508047,-0.590972,0.08,0,0,2019-12-06,,"P/01914/027. Construction of two storey roof extension at third and fourth floor level, a four storey infill extension to front side, and 5 storey extension the rear and side to provide 14 x residential flats (13 x 2 bed; 1 x 1 bed) with an internal cou",c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br83,"Thames Central, Hatfield Road, Slough, SL1 1QE",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,permissioned,full planning permission,,51.506564,-0.586317,0.16,0,0,2019-12-06,,F/02411/016. Prior approval for change of use from offices (B1a) to form 146 apartments.,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br84,"6-8, The Grove, Slough, SL1 1QP",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,,permissioned,full planning permission,,51.506802,-0.588374,0.06,0,0,2019-12-06,,"P/00526/011. Construction of 4no 2x bedroom houses to the rear of 6-8 The Grove and enclosure of existing undercroft to form a one-bedroom flat, including refuse/recycling facilites and cycle storage enclosure.",c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br85,"89, Park Street, Slough, SL1 1PX",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,pending decision,,,51.504958,-0.592124,0.08,0,0,2019-12-06,,"P/01081/011. Front and rear extension, roof extension and conversion of existing office building to residential flats and a bungalow.",c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br86,"39-43, Upton Park, Slough, SL1 2AD",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,pending decision,,,51.503965,-0.595843,0.61,0,0,2019-12-06,,"P/06333/008. Alterations and conversion of hotel at 41 Upton Park to residential use, alteration of residential block of 43 Upton Park and extension of both properties to create 20 no. residential flats comprising 2 no. 2 bed flats, 4 no. studio flats a",c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br87,"23-25, Mill Street, Slough, Berkshire, SL2 5AD",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,pending decision,,,51.514116,-0.590377,0.27,0,0,2019-12-06,,P/05806/007. Demolition of the existing building and redevelopment for apartments.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJJX-e-e.pdf,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br88,"Montrose House, 155-161, Farnham Road, Slough, SL1 4XP",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,pending decision,,,51.524447,-0.61591,0.09,0,0,2019-12-06,,P/01077/024. Extension of existing building. Conversion of existing offices to residential units.,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br89,"Unit 1, 94, Farnham Road, Slough, Berkshire, SL1 3FQ",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,,pending decision,,,51.516238,-0.612687,0.11,0,0,2019-12-06,,F/00170/022; PreApp/1201. Prior Approval Notification of Change of use at ground floor of existing building from B1(c) (Light Industry) to C3 (Residential) of 7 units.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKN-e-e.pdf,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br90,"Beacon House, 50, Stoke Road, Slough, Berkshire",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,not permissioned,,,51.514489,-0.591859,0.44,0,0,2019-12-06,,PreApp/1109. Redevelopment. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJJX-e-e.pdf,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br91,Land rear of 33-43 Baylis Road,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,,not permissioned,,,51.515323,-0.602892,0.11,0,0,2019-12-06,,PreApp/1054. Erection of six residential dwellings,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br92,"Land Adj To Broom House, Langley, SL3 7QZ",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,owned by a public authority,not permissioned,,,51.498779,-0.549141,0.27,0,0,2019-12-06,,PreApp/1044. Demolition and redevelopment.,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br93,237-261 Wexham Road & 3-9 Grasmere Parade,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,not permissioned,,,51.517713,-0.578807,0.13,0,0,2019-12-06,,PreApp/1069. Additional third floor of accommodation (flats); construct new 2 storey warehouse.,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br94,8-10 Wexham Road,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,not permissioned,,,51.507639,-0.584251,0.09,0,0,2019-12-06,,PreApp/1056. To demolish existing semi-detached house and replace with 4 storey residential development,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br95,"347-349, Farnham Road, Slough, Berkshire, SL2 1HU",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,not permissioned,,,51.532266,-0.618108,0.15,0,0,2019-12-06,,PreApp/1082. Demolition and erection of dwellings.,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br96,"375, Bath Road, Slough, SL1 5QA",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,not permissioned,,,51.51968,-0.641993,0.2,0,0,2019-12-06,,PreApp/1145. Demolition of existing building and construction of apartments.,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br97,"10, The Grove, Slough, SL1 1QP",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,not owned by a public authority,not permissioned,,,51.506691,-0.588317,0.08,0,0,2019-12-06,,"PreApp/1173. Retrofitting and redevelopment of the existing commercial building and site to include either a mix of
commercial and residential development or residential only",c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br98,"17-19, Albert Street, Slough, Berkshire, SL1 2BE",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,,permissioned,full planning permission,,51.504651,-0.591979,0.03,0,0,2019-12-06,,P/04393/013. Demolition of existing building and redevelopment of the site to provide with a two storey building to accommodate a retail unit at ground floor and 7 x 1 bed flats.,c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
2019-12-14,2019-12-06,local-authority-eng:SLG,br99,"Land adj to Quantock Close, Slough, SL3 8UD",http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,,,permissioned,full planning permission,,51.494897,-0.543572,0.09,0,0,2019-12-06,,"P/17517/000. Demolition and redevelopment of existing garage site to provide 8no. 2-bedroom (4 person) affordable residential units, with associated car parking, cycle parking, refuse store and landscaping.",c6f2cc6c5d79f806ebdee3d81d0d4509a9219f34ec10c465c80d59b858815c1a,Slough Borough Council,E06000039
