resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name
2019-10-20,2019-01-24,local-authority-eng:MDW,1202,"259-261 High Street, Rochester",http://maps.medway.gov.uk/webmaplayersext/map.aspx,,mixed ownership,permissioned,full planning permission,,51.384544,0.511125,0.125,21,21,2019-01-24,,. Demolish existing commercial premises and construct 21 apartments (8 x 2 bed and 13 x 1 bed),310547d0c3419a4758958c57f2afc1cdc3724e0deb3d2447837a1b04d8882d08,Medway Council
2019-10-20,2019-01-24,local-authority-eng:MDW,1204,"11-17 High Street, Strood",http://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,,permissioned,full planning permission,,51.393884,0.497768,0.071,10,10,2019-01-24,,. Extensions to create 3 storey building providing living accomodation at first and second floor level (8 x 1 bed and 2 x 2 bed flats),310547d0c3419a4758958c57f2afc1cdc3724e0deb3d2447837a1b04d8882d08,Medway Council
2019-10-20,2019-01-24,local-authority-eng:MDW,1206,"13-17 Church Street, Chatham",http://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,pending decision,full planning permission,,51.380022,0.529327,0.075,21,21,2019-01-24,,. Demolish existing buildings and construct part 6/7 storey builing and part 4/5 storey building to provide 3 retail units at ground floor and 21 flats above (20 x 1 bed and 1 x 2 bed),310547d0c3419a4758958c57f2afc1cdc3724e0deb3d2447837a1b04d8882d08,Medway Council
2019-10-20,2019-01-24,local-authority-eng:MDW,3,"89 Ingram Road, Gillingham",http://maps.medway.gov.uk/webmaplayersext/map.aspx,,not owned by a public authority,permissioned,full planning permission,,51.390115,0.560511,0.161,8,8,2019-01-24,,. Demolish existing buildings and redevelop to provide 22 apartments with parking access and infrastructure works,310547d0c3419a4758958c57f2afc1cdc3724e0deb3d2447837a1b04d8882d08,Medway Council
2019-10-20,2019-01-24,local-authority-eng:MDW,663,"82 Jeffery Street, Gillingham",http://maps.medway.gov.uk/webmaplayersext/map.aspx,,not owned by a public authority,permissioned,full planning permission,,51.387726,0.54924,0.135,12,12,2019-01-24,,". Demolish existing buildings and construct a pair of 2 bed detahed bungalows and a two storey block of flats comprising 3 x 2 bed flats and 7 x 1 bed flats with associate amenity space, refuse, cycle storage and car parking",310547d0c3419a4758958c57f2afc1cdc3724e0deb3d2447837a1b04d8882d08,Medway Council
2019-10-20,2019-01-24,local-authority-eng:MDW,816,"Meeting Hall, Queens Road, Gillingham",http://maps.medway.gov.uk/webmaplayersext/map.aspx,,,permissioned,full planning permission,,51.382161,0.549496,0.133,5,5,2019-01-24,,. Construct a pair of semi detached houses and three detached bungalows,310547d0c3419a4758958c57f2afc1cdc3724e0deb3d2447837a1b04d8882d08,Medway Council
2019-10-20,2019-01-24,local-authority-eng:MDW,853,"111 Rainham Road (Jezreels), Gillingham",http://maps.medway.gov.uk/webmaplayersext/map.aspx,,mixed ownership,not permissioned,,,51.374112,0.551262,0.213,7,7,2019-01-24,,Replacement of boundary fencing approved February 2017. https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZP2KNPM317,310547d0c3419a4758958c57f2afc1cdc3724e0deb3d2447837a1b04d8882d08,Medway Council
2019-10-20,2019-10-20,local-authority-eng:MDW,1207,The Yard 1A Milton Road Gillingham,http://maps.medway.gov.uk/webmaplayersext/map.aspx,,,permissioned,full planning permission,,51.377903,0.547402,0.034,5,5,,,. Construct 2 storey block of 5 x 1 bed flats,310547d0c3419a4758958c57f2afc1cdc3724e0deb3d2447837a1b04d8882d08,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,100,"320-344 High Street inc. 42 New Road, Rochester",https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,not permissioned,,,51.383176,0.5135,0.6,111,111,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,102,"1-35 High Street, Chatham (Grays Garage)",https://maps.medway.gov.uk/webmaplayersext/map.aspx,,not owned by a public authority,not permissioned,,,51.383565,0.518006,0.59,97,97,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,1057,"North Side, Priory Road",https://maps.medway.gov.uk/webmaplayersext/map.aspx,,not owned by a public authority,not permissioned,,,51.392881,0.489493,0.26,19,19,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,1112,"Samuels Towers, Longhill Avenue, Chatham",https://maps.medway.gov.uk/webmaplayersext/map.aspx,,not owned by a public authority,not permissioned,,,51.378639,0.537079,1.28,45,45,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,1138,263-267 High Street Chatham,https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.31197,0.528152,0.03,9,9,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,1139,330 High Street Chatham,https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.379626,0.530925,0.03,7,7,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,1140,153-155 High Street Chatham,https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.383273,0.524472,0.05,9,9,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,1142,75-81 High Street Strood,https://maps.medway.gov.uk/webmaplayersext/map.aspx,,not owned by a public authority,permissioned,full planning permission,,51.395087,0.49568,0.11,9,9,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,1147,18-20 Batchelor Street Chatham,https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,not permissioned,,,51.382548,0.485627,0.03,5,5,2020-03-05,,Student accomodation,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,1190,Acorn Wharf Shipyard,https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,not permissioned,,,51.393696,0.505653,3.71,106,106,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,1210,Binney Farm Allhallows,https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.467238,0.649093,0.32,9,9,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,1227,56-58 Balmoral Road Gillingham,https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.386242,0.549343,0.03,6,6,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,1231,St Paulinus Church Manor Street Brompton,https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.391709,0.531147,0.02,6,6,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,1243,71 Rochester Road Cuxton,https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.369536,0.452723,0.14,8,8,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,1244,41 Barnsole Road Gillingham,https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.383046,0.556079,0.03,5,5,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,1246,Adj 186 Laburnum Road Strood,https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.387837,0.471554,0.15,6,6,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,1247,2 and 4 Laburnum Road Strood,https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.387989,0.480115,0.08,6,6,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,1249,The Bridge Wardens The Tideway Rochester,https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.363895,0.500434,0.19,8,8,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,1305,"Texaco, 23-37 High Street Strood",https://maps.medway.gov.uk/webmaplayersext/map.aspx,,not owned by a public authority,not permissioned,,,51.394218,0.497228,0.17,67,67,2020-03-05,,Also suitable for B1a use alongside housing,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,1332,"9-11 The Brook, Chatham",https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.384759,0.526034,0.06,8,8,2020-03-05,,"2 units already completed, leaving 8 remaining - not yet started.",fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,144,"St Bartholomews Hospital, New Road, Rochester",https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,pending decision,,,51.38264,0.515454,0.98,103,103,2020-03-05,,No of units taken from SLAA.  Application MC/19/2709 is for 155 units,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,213,"352-356 Luton Road, Luton",https://maps.medway.gov.uk/webmaplayersext/map.aspx,,not owned by a public authority,not permissioned,,,51.371071,0.545584,0.31,22,22,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,493,Land rear of 7-13 New Road CHATHAM,https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.381181,0.524299,0.1,14,14,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,530,389 High Street CHATHAM,https://maps.medway.gov.uk/webmaplayersext/map.aspx,,not owned by a public authority,not permissioned,,,51.380066,0.518029,0.06,24,24,2020-03-05,,Expired planning permission MC141772,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,537,"22-26 Victoria Street, Rochester",https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.385445,0.505418,0.46,3,3,2020-03-05,,4 completed on another part of this site in 2020,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,547,85 Church Street GILLINGHAM,https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.392886,0.560567,0.09,17,17,2020-03-05,,New permission pending decision MC/19/1508,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,680,"Between 142 & 152 Luton Road, Chatham",https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.374929,0.538541,0.08,14,14,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,687,"Former gas works site, north of Pier Road, Gillingham",https://maps.medway.gov.uk/webmaplayersext/map.aspx,,not owned by a public authority,not permissioned,,,51.394768,0.560902,2.12,159,159,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,702,"Former Tug & Shovel, North Street, Strood",https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.397625,0.4952,0.1,9,9,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,735,Upnor Wharf,https://maps.medway.gov.uk/webmaplayersext/map.aspx,,not owned by a public authority,not permissioned,,,51.41108,0.52993,0.25,8,8,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,736,"Former Uniwoi, Fleet House, Upnor Road, Lower Upnor",https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.410811,0.528247,0.13,7,7,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,759,"Whiffens Avenue Car Park, Chatham",https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,owned by a public authority,permissioned,full planning permission,,51.385311,0.527545,0.84,115,115,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,818,"J7, Chatham Maritime",https://maps.medway.gov.uk/webmaplayersext/map.aspx,,not owned by a public authority,not permissioned,,,51.402496,0.533065,0.51,100,100,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,829,"Medway Bridge Marina, Manor Lane, Rochester",https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,permissioned,outline planning permission,,51.375945,0.48103,1.78,36,36,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,868,"19 New Road Avenue and 3 New Cut, Chatham",https://maps.medway.gov.uk/webmaplayersext/map.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.382179,0.521839,0.23,41,41,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
2020-03-12,2020-03-05,local-authority-eng:MDW,878,208 Canterbury Street Gillingham,https://maps.medway.gov.uk/webmaplayersext/map.aspx,,not owned by a public authority,permissioned,full planning permission,,51.380513,0.547272,0.04,5,5,2020-03-05,,,fcc3eadb11e1c253374bfe1cfd7f58e1826292203dfc96f234a6dfff99ed3c28,Medway Council
