resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name
2018-05-22,2017-12-31,local-authority-eng:MAN,105462/FO/2014/S2,Santiadd House Burnage LaneBurnageManchesterM19 1EN,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.429539,-2.201527,0.2,13,13,2017-12-31,,". Change of use of vacant former nursing home to 13 apartments (eight, one bedroom, one studio and four, two bedroom) including widening of existing vehicle entrance together with associated car parking,and hard and soft landscaping",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,105483/FO/2014/N2,24 Reddish LaneGortonManchesterM18 7JN,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.456737,-2.160497,0.16,9,9,2017-12-31,,". Demolition of existing premises and the erection of nine x four bedroom, 3 storey dwellinghouses (including accommodation in roof space) with associated access, car parking, and amenity space following demolition of existing building.",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,105611/FO/2014/C1,1 Water StreetManchesterM3 4JU,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.475126,-2.262822,0.45,307,307,2017-12-31,,". Erection of a 28 storey building comprising 301 apartments (Use Class C3), 6 town houses (Use Class C3), ground floor commercial units (Use Classes A1, A2, B1, D1 or D2), two levels of basement car parking, landscape and public realm works, and associate",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,105635/OO/2014/N2,Former All Saints SchoolCrossley StreetGortonManchester,https://mappinggm.org.uk/gmodin/,yes,,permissioned,outline planning permission,,53.466866,-2.186113,1.4,48,48,2017-12-31,,. OUTLINE PLANNING APPLICATION for the erection of a maximum of 48 two storey residential dwellings with all matters reserved except access.,61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,105636/OO/2014/N2,Ambulance Station 81 Belle Vue StreetGortonManchesterM12 5PW,https://mappinggm.org.uk/gmodin/,yes,,permissioned,outline planning permission,,53.46632,-2.190133,0.37,14,14,2017-12-31,,. OUTLINE APPLICATION for the erection of a maximum of 14 two storey dwellings with all matters reserved except access.,61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,105859/FO/2014/N2,1-5 Plymouth GroveArdwickManchesterM13 9PZ,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.465377,-2.225857,0.1,42,42,2017-12-31,,". Erection of a part 4, 5, 6 and 7 storey residential building with basement and rooftop structures to accommodate lift block, plant and equipment with accommodation comprising of 42 self-contained apartments (3 x 1 bedroom, 5 x studio, 10 x 2 bedroom and",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,105885/FO/2014/C2,2 Harter StreetManchesterM1 6HY,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.476593,-2.240245,0.04,22,22,2017-12-31,,". Conversion of building to 22 apartments (8 x 1 bed and 14 x 2 bed) (use class C3) and external alterations including demolition and replacement of existing roof to include roof lights, reinstatement of windows, provision of cycle store and cleaning, repa",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,105955/FO/2014/S2,Morris Feinmann House 178 Palatine Road,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.420371,-2.243751,0.58,21,21,2017-12-31,,". Erection of a four storey 87 unit care home (72 one bed care units, 13 one or two bed Extra Care apartments, 2 guest bedrooms),",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,106021/FO/2014/C2,"Burlington House, Tariff Street (Picc Basin Plot H)",https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.481386,-2.229905,0.14,91,91,2017-12-31,,". Erection of 11 storey building to comprising  91 residential apartments (29 x 1 bed, 54 x 2 bed and 8 x 3 bed) (Use Class C3)",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,106588/P3JPA/2014/C1,Cedar House 3 Cobourg Street,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.476454,-2.233298,0.05,8,8,2017-12-31,,. Prior approval for change of use of basement area from office (Class B1) to 8 residential apartments (Class C3),61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,106592/OO/2014/N1,Riverpark Trading Estate (Abattoir site),https://mappinggm.org.uk/gmodin/,,,permissioned,outline planning permission,,53.491798,-2.192522,8.24,340,340,2017-12-31,,. Outline application for a maximum of 340 residential dwelling,61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,106657/FO/2014/C1,Sky Gardens (Block C-Bentinck Street / Chester Road),https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.471129,-2.261668,0.26,162,162,2017-12-31,,". Redevelopment of site with a mixed-use development comprising 162 dwellings (Use Class C3) and 8 commercial units (to include Use Classes A1, A2, A3, A4, B1a), with associated car parking and a landscaped public square.",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,106846/FO/2014/S1,Former Orange Grove Public House 304 Wilmslow Road,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.441579,-2.219168,0.18,35,35,2017-12-31,,". Erection of part two, part three, part four, part five-storey building to form four commercial units (Class A1, A2, A3) at ground floor with 35no. residential units above",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,106854/FO/2014/S1,158 Manchester RoadChorltonManchesterM16 0DZ,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.449584,-2.273612,0.16,7,7,2017-12-31,,". Conversion of existing residential care home in to 8 no. apartments including first floor extension on north east elevation, with associated landscaping and car parking accessed via Manchester Road.",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,106943/FO/2014/S2,Land At 30 Trenchard DriveWoodhouse ParkWythenshaweManchesterM22 5NA,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.365796,-2.242642,0.31,15,15,2017-12-31,,". Erection of 15 x 2 storey dwellinghouses consisting of 6 pairs of semi-detached dwellings and 3 No.detached dwellings (Class C3) together with associated landscaping, boundary treatments and car parking following demolition of existing buildings",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,106987/FO/2014/N1,"Land Bounded By Park Hill Avenue, Cleveland Road And Delaunays RoadCrumpsallManchester",https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.521037,-2.228596,0.38,25,25,2017-12-31,,". New residential development for erection of 25 no. dwellings (12 houses and 13 flats) with associated car parking, landscaping, boundary treatment and ground works",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,107025/P3JPA/2014/C1,16-18 King StreetManchesterM2 6AG,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.481173,-2.246946,0.02,5,5,2017-12-31,,". Notice of prior approval for conversion of first, second and third floor offices into five apartments (Use Class C3).",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,107054/OO/2014/N1 / 110464,Kingsbridge Road / Camelia Road,https://mappinggm.org.uk/gmodin/,yes,,permissioned,reserved matters approval,,53.507309,-2.220637,0.26,12,12,2017-12-31,,. Outline planning application with access and layout (with other matters reserved) for the creation of 12 dwellinghouses,61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,107099/OO/2014/N2,Land At Wellington Street/Cross Lane Gorton,https://mappinggm.org.uk/gmodin/,yes,,permissioned,outline planning permission,,53.463203,-2.17105,0.09,6,6,2017-12-31,,. OUTLINE APPICATION for a mixed use development comprising 6no. retail/commercial premises with 6no. apartments at first floor,61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,107139/P3JPA/2014/C1,1-2 North ParadeManchesterM3 2NH,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.482842,-2.248026,0.06,71,71,2017-12-31,,". Prior approval for change of use of part ground, 1st, 2nd and 3rd floor offices to  Class C3 (residential) comprising 71 apartments.",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,107245/FO/2014/C2,Store Street opp Wharf Close,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.479198,-2.227693,0.06,34,34,2017-12-31,,". Erection of 13 storey building comprising 34 apartments ( 3 x 1 bed, 28 x 2 bed and 3 x 3 bed duplex) with ground floor D2 (Assembly and Leisure)",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,107351/FO/2014/N1,34 Mason Street Ancoats,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.486855,-2.232798,0.02,10,10,2017-12-31,,". Alterations to roof, including installation of four dormer extensions, installation and reinstatement of windows, doors and security railings, erection of boundary treatment, creation of hardstanding, bin storage area and cycle storage, in conjunction wi",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,107413/FO/2014/S1,Vacant Land At 8 Wilbraham RoadFallowfieldManchesterM14 6JW,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.443147,-2.22163,0.21,36,36,2017-12-31,,". Erection of a four-storey building to provide 36 self-contained retirement flats, with associated parking and landscaping",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,107434/FO/2014/S1,494 Wilmslow Road (Cine City),https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.433578,-2.229181,0.04,25,25,2017-12-31,,". Erection of four-storey building, including ground floor retail use 250 square metres (Class A1/A2) and three upper levels comprising a total of 25no. key worker residential units (Class C3)",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,107448 / 106424/FO/2014/S1,363 Wilmslow RoadWithingtonManchesterM14 6XU,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.439735,-2.21961,0.07,9,9,2017-12-31,,". Erection of part single, part two-storey rear extension to existing building  together with excavation of rear garden to create nine flats, with landscaping and parking.",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,107484/FO/2014/N1,"Land Bounded By St Michaels Church, Loom Street, Sherratt Street And George Leigh Street, Ancoats",https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.484983,-2.229246,0.12,14,14,2017-12-31,,". Erection of 14 x four bedroom, three-storey terraced houses in two rows along George Leigh Street and Loom Street, incorporating amenity terrace areas, together with garden decks over integral garages, and vehicular access from Sherratt Street, following",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,107654/FO/2014/N1,Former Mamlock House,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.516446,-2.250032,0.17,15,15,2017-12-31,,". Erection of 15 no. 2-3 storey dwellinghouses with associated car parking, landscaping and boundary treatment with vehicular access from Catherine Road",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,107674/FO/2014/N2,Land On The Corner Of Brunswick Street & Bramwell Drive And Arkley Walk & Kincardine Road Ardwick,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.468829,-2.225589,0.09,6,6,2017-12-31,,". Erection of 5 no. three storey dwelling houses to the corner of Brunswick Street and Bramwell Drive and erection of 1 no. three storey dwelling house to the corner of Arkley Walk and Kincardine Road with associtaed car parking, landscaping and boundary t",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,107689/P3JPA/2014/N1,15-17 Stanley StreetCheethamManchesterM8 8SH,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.494397,-2.236954,0.04,10,10,2017-12-31,,. Prior Approval for the change of use of the first floor from office (Use Class B1a) to ten 1 bedroom apartments (Use Class C3 (Dwellinghouses)),61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,107723/FO/2014/C2,Basil House-105-107 Portland Street,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.477132,-2.240384,0.05,37,37,2017-12-31,,. Change of use of upper floor levels and works to the roof to create 37 apartments,61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,107731/P3JPA/2014/C1,Old Half Moon Chambers5-7 Chapel WalksManchesterM2 1HN,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.481853,-2.244072,0.02,12,12,2017-12-31,,". 3 apps give Notice of Prior Approval for conversion of first, second, third and fourth floor offices into a total of twelve apartments (Use Class C3)",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,107804/FO/2015/N1,67 Hillier Street And Land Adjacent To 1 Kingcombe Walk Harpurhey,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.511952,-2.207481,0.1,9,9,2017-12-31,,". Change of use and conversion of vacant public house/hotel to 9 no. self contained apartments (1 x three-bedroom, 5 x two-bedroom, and 3 x one-bedroom),",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,108268/FO/2015/N2,Lees Street / Ogden Lane Openshaw,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.471594,-2.167619,0.26,13,13,2017-12-31,,". Erection of 13 no. two storey dwelling houses with associated landscaping, boundary treatment and",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,108296/FO/2015/S1,"Whalley Pub, 2 Withington Road",https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.458327,-2.258592,0.15,14,14,2017-12-31,,. Change of use of vacant public house (class A4) into 14 self-contained apartments (Class C3),61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,108401/FO/2015/N2,Columbine Street Openshaw,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.471267,-2.170375,0.58,27,27,2017-12-31,,. Erection of 27 no. two storey Class C3 dwelling houses,61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,108431/FO/2015/N1,Sirius (30-34 George Leigh Street),https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.484748,-2.229968,0.08,20,20,2017-12-31,,. Change of use and extension of existing buildings to residential use (C3(a)) to form 20 no. apartments following demolition of existing two storey toilet block,61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,108455/FO/2015/N1,Simpson Street Car Park,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.487956,-2.23514,0.1,66,66,2017-12-31,,. Erection of four to six storey building to form 66 apartments with basement car parking and cycle storage,61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,108482/FO/2015/N1,Land At The Site Of The Former St Lukes School Sawley Road Miles Platting,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.494196,-2.210018,0.33,36,36,2017-12-31,,". Erection of a part two, part three, part four and part five storey building to form 36 residential apartments (Use Class C3)",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,108496/FO/2015/S1,"Behind Whitworth Park Mansions, Moss Lane East",https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.457555,-2.236403,0.24,11,11,2017-12-31,,. Erection of 11 no. dwelling houses with an enclosed amenity space and associated car parking and erection of bin stores and cycle store,61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,108562/FO/2015/N1,Silk Glass (New Union Street),https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.483959,-2.224358,0.89,302,302,2017-12-31,,". Erection of 3 x part 8 storey, part 9 and part 10 storey mixed use residential led buildings to form 302 residential apartments (Use Class C3) with ground floor commercial floorsapce (517 sqm) (Use Class A1, A2, A3, B1 and D1)",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,108566/FO/2015/N2,"Murrays Mill, Redhill Street",https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.484053,-2.226679,0.49,124,124,2017-12-31,,". Conversion of former Murrarys Mill complex including elevational alterations to create 108 residential apartments (Use Class C3) (one, two and three bedroom), erection of five storey building to form 16 residential apartments (Use Class C3) to Bengal Str",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,108824/P3JPA/2015/C1,8-14 St Anns Square Manchester,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.482397,-2.246034,0.08,21,21,2017-12-31,,". Notification of prior approval for conversion of part first floor, second and third floors of the building into twenty one residential apartments (Use Class C3)",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,108903/OO/2015/N2 / 095102,"Edge La Business Ctr, Fairfield Rd, Hr Openshw",https://mappinggm.org.uk/gmodin/,yes,,permissioned,outline planning permission,,53.475402,-2.163446,4.42,162,162,2017-12-31,,. OUTLINE APPLICATION for the erection of 162 dwellinghouses,61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,109304/FO/2015/S2,"Former Green End Pub, Mauldeth Road",https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.424414,-2.201939,0.37,20,20,2017-12-31,,". Erection of 20 two and three-storey residential dwelling houses (Class C) with associated car parking, landscaping and boundary treatment following demolition of existing public house.",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,109335/FO/2015/C1,Potato Wharf Blocks 3 and 4,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.474944,-2.259687,0.74,191,191,2017-12-31,,. Erection of two residential buildings (Use Class C3) comprising 191no apartments,61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,109373,9-11 Old Market StreetBlackleyM9 8DT,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.52239,-2.216447,0.25,8,8,2017-12-31,,". Change of use of former Conservative Club (Class A4) to 8 no. self contained residential apartments (Class C3a) on the lower ground, ground and newly created first floors",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,109394/FO/2015/S2,Land At Greenbrow Road Baguley Wythenshawe,https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.379264,-2.282089,2.4,130,130,2017-12-31,,". Erection of 52 x 2 storey dwellinghouses and 6 blocks of 3 storey apartments to create 78 apartments, together with new access roads, landscaping and parking",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
2018-05-22,2017-12-31,local-authority-eng:MAN,109466/FO/2015/C1,South Village (The Village Phase 1),https://mappinggm.org.uk/gmodin/,yes,,permissioned,full planning permission,,53.477687,-2.255078,0.91,57,57,2017-12-31,,". Construction of nine mixed use blocks for retail use (A1, A2 and A3) and workspace/office (B1) on the lower floors, with residential above (C3),",61f369d249a477d4abb66c5f93c4ae6c6f7c4e43bdc568ec240cc46d46ec96df,Manchester City Council
